Trial,time,PositionX,PositionY,PositionZ,frameDiff
test1,0.02,-7.824246,-0.2752778,10
test1,0.04,-7.570143,-0.2752778,10
test1,0.06,-7.368979,-0.2752778,10
test1,0.08,-7.157226,-0.2752778,10
test1,0.09999999,-6.834304,-0.2382213,10
test1,0.12,-6.490207,-0.1694018,10
test1,0.14,-6.289042,-0.09528846,10
test1,0.16,-6.098465,-0.01058757,10
test1,0.18,-5.849656,0.1482266,10
test1,0.2,-5.712017,0.269984,10
test1,0.22,-5.553203,0.4552674,10
test1,0.24,-5.473796,0.603494,10
test1,0.26,-5.41027,0.8311278,10
test1,0.28,-5.404976,1.048174,10
test1,0.3,-5.404976,1.175225,10
test1,0.32,-5.457915,1.360508,10
test1,0.34,-5.510853,1.466385,10
test1,0.36,-5.59026,1.561673,10
test1,0.38,-5.712017,1.678137,10
test1,0.4,-5.817893,1.736369,10
test1,0.42,-5.971413,1.789306,10
test1,0.4400001,-6.135521,1.7946,10
test1,0.4600001,-6.251986,1.778719,10
test1,0.4800001,-6.363155,1.75225,10
test1,0.5000001,-6.516675,1.678137,10
test1,0.52,-6.664902,1.577554,10
test1,0.54,-6.749603,1.498147,10
test1,0.56,-6.823717,1.41874,10
test1,0.58,-6.913711,1.286395,10
test1,0.6,-6.961356,1.191106,10
test1,0.6199999,-7.008999,1.032292,10
test1,0.6399999,-7.024881,0.93171,10
test1,0.6599999,-7.035469,0.7781893,10
test1,0.6799999,-7.035469,0.6776071,10
test1,0.6999999,-7.014293,0.5082053,10
test1,0.7199998,-6.982531,0.4023296,10
test1,0.7399998,-6.903124,0.2329272,10
test1,0.7599998,-6.850185,0.1270515,10
test1,0.7799998,-6.749603,-0.01588136,10
test1,0.7999998,-6.670196,-0.1111698,10
test1,0.8199998,-6.543145,-0.2435151,10
test1,0.8399997,-6.45315,-0.3335097,10
test1,0.8599997,-6.299629,-0.4817364,10
test1,0.8799997,-6.204341,-0.5876124,10
test1,0.8999997,-6.071995,-0.7411328,10
test1,0.9199997,-5.976707,-0.8787718,10
test1,0.9399996,-5.929063,-0.97406,10
test1,0.9599996,-5.892006,-1.074643,10
test1,0.9799996,-5.870831,-1.212281,10
test1,0.9999996,-5.870831,-1.302276,10
test1,1.02,-5.886713,-1.439915,10
test1,1.04,-5.923769,-1.519322,10
test1,1.06,-5.997882,-1.630492,10
test1,1.08,-6.114347,-1.720487,10
test1,1.1,-6.199047,-1.762837,10
test1,1.12,-6.352568,-1.7946,10
test1,1.14,-6.45315,-1.799894,10
test1,1.159999,-6.559026,-1.784012,10
test1,1.179999,-6.71784,-1.725781,10
test1,1.199999,-6.818423,-1.662255,10
test1,1.219999,-6.945474,-1.535204,10
test1,1.239999,-7.019588,-1.434621,10
test1,1.259999,-7.098995,-1.275807,10
test1,1.279999,-7.136051,-1.079936,10
test1,1.299999,-7.136051,-0.9581786,10
test1,1.319999,-7.114876,-0.7623082,10
test1,1.339999,-7.061938,-0.629963,10
test1,1.359999,-6.993118,-0.5029115,10
test1,1.379999,-6.860773,-0.328216,10
test1,1.399999,-6.754897,-0.2223399,10
test1,1.419999,-6.585495,-0.105876,10
test1,1.439999,-6.458443,-0.04764438,10
test1,1.459999,-6.262573,0.01058757,10
test1,1.479999,-6.124934,0.02646923,10
test1,1.499999,-5.944944,0.02646923,10
test1,1.519999,-5.759661,-0.01058757,10
test1,1.539999,-5.648491,-0.06352574,10
test1,1.559999,-5.542615,-0.1164636,10
test1,1.579999,-5.399683,-0.2276337,10
test1,1.599999,-5.267337,-0.3546849,10
test1,1.619999,-5.182636,-0.4605612,10
test1,1.639999,-5.082054,-0.6193754,10
test1,1.659999,-5.023822,-0.735839,10
test1,1.679999,-4.944415,-0.9370035,10
test1,1.699999,-4.902064,-1.090524,10
test1,1.719999,-4.870302,-1.312864,10
test1,1.739999,-4.859714,-1.46109,10
test1,1.759999,-4.85442,-1.619904,10
test1,1.779999,-4.85442,-1.858126,10
test1,1.799999,-4.85442,-2.01694,10
test1,1.819999,-4.865008,-2.255161,10
test1,1.839999,-4.886183,-2.3928,10
test1,1.859999,-4.92324,-2.599259,10
test1,1.879999,-4.949709,-2.72631,10
test1,1.899999,-5.018528,-2.885124,10
test1,1.919999,-5.097935,-3.022764,10
test1,1.939999,-5.150873,-3.091583,10
test1,1.959999,-5.214399,-3.160402,10
test1,1.979999,-5.309687,-3.239809,10
test1,1.999999,-5.383801,-3.276866,10
test1,2.019999,-5.494971,-3.324511,10
test1,2.039999,-5.627316,-3.350979,10
test1,2.059999,-5.712017,-3.361567,10
test1,2.079999,-5.802011,-3.36686,10
test1,2.099999,-5.929063,-3.361567,10
test1,2.119999,-6.071995,-3.335097,10
test1,2.139999,-6.172579,-3.303335,10
test1,2.159999,-6.278454,-3.260985,10
test1,2.179999,-6.437268,-3.181578,10
test1,2.199999,-6.543145,-3.123346,10
test1,2.219999,-6.691371,-2.985706,10
test1,2.239999,-6.765484,-2.885124,10
test1,2.259999,-6.839598,-2.715722,10
test1,2.279999,-6.887242,-2.50397,10
test1,2.299999,-6.89783,-2.35045,10
test1,2.319999,-6.89783,-2.191635,10
test1,2.339998,-6.871361,-1.942827,10
test1,2.359998,-6.834304,-1.773425,10
test1,2.379998,-6.76019,-1.519322,10
test1,2.399998,-6.701959,-1.355214,10
test1,2.419998,-6.617258,-1.116993,10
test1,2.439998,-6.511382,-0.8417153,10
test1,2.459998,-6.437268,-0.6617257,10
test1,2.479998,-6.320805,-0.3864479,10
test1,2.499998,-6.251986,-0.2064586,10
test1,2.519998,-6.140815,0.04235029,10
test1,2.539998,-6.07729,0.2117521,10
test1,2.559998,-6.00847,0.3758603,10
test1,2.579998,-5.913181,0.6193751,10
test1,2.599998,-5.849656,0.7728958,10
test1,2.619998,-5.754367,1.011117,10
test1,2.639998,-5.690842,1.175225,10
test1,2.659998,-5.595553,1.413446,10
test1,2.679998,-5.516146,1.646374,10
test1,2.699998,-5.463209,1.805188,10
test1,2.719998,-5.426151,1.942827,10
test1,2.739998,-5.389094,2.143991,10
test1,2.759998,-5.373213,2.271043,10
test1,2.779998,-5.367919,2.456326,10
test1,2.799998,-5.367919,2.567496,10
test1,2.819998,-5.389094,2.72631,10
test1,2.839998,-5.436738,2.885125,10
test1,2.859998,-5.484383,2.991,10
test1,2.879998,-5.537322,3.096877,10
test1,2.899998,-5.616729,3.229222,10
test1,2.919998,-5.67496,3.303336,10
test1,2.939998,-5.775543,3.403918,10
test1,2.959998,-5.85495,3.467443,10
test1,2.979998,-5.971413,3.530969,10
test1,2.999998,-6.040233,3.562732,10
test1,3.019998,-6.14611,3.589201,10
test1,3.039998,-6.246692,3.589201,10
test1,3.059998,-6.310217,3.57332,10
test1,3.079998,-6.405506,3.509794,10
test1,3.099998,-6.463738,3.446269,10
test1,3.119998,-6.521969,3.366861,10
test1,3.139998,-6.60667,3.223929,10
test1,3.159998,-6.654315,3.118052,10
test1,3.179998,-6.701959,2.953944,10
test1,3.199998,-6.71784,2.848068,10
test1,3.219998,-6.707253,2.678666,10
test1,3.239998,-6.67549,2.57279,10
test1,3.259998,-6.596083,2.413976,10
test1,3.279998,-6.527263,2.313393,10
test1,3.299998,-6.368449,2.143991,10
test1,3.319998,-6.199047,1.995765,10
test1,3.339998,-6.066702,1.889889,10
test1,3.359998,-5.833774,1.725781,10
test1,3.379997,-5.669667,1.630492,10
test1,3.399997,-5.505558,1.545792,10
test1,3.419997,-5.240869,1.429328,10
test1,3.439997,-5.071466,1.37639,10
test1,3.459997,-4.801482,1.296983,10
test1,3.479997,-4.536792,1.254632,10
test1,3.499997,-4.377978,1.249338,10
test1,3.519997,-4.14505,1.259926,10
test1,3.539997,-4.023293,1.302276,10
test1,3.559997,-3.922711,1.355214,10
test1,3.579997,-3.827422,1.445209,10
test1,3.599997,-3.79566,1.524616,10
test1,3.619997,-3.785071,1.656961,10
test1,3.639997,-3.800953,1.75225,10
test1,3.659997,-3.869772,1.895183,10
test1,3.679997,-3.99153,2.038115,10
test1,3.699997,-4.1027,2.112229,10
test1,3.719997,-4.224457,2.170461,10
test1,3.739997,-4.446797,2.233986,10
test1,3.759997,-4.663843,2.260456,10
test1,3.779997,-4.822657,2.260456,10
test1,3.799997,-4.981472,2.249868,10
test1,3.819997,-5.193224,2.191636,10
test1,3.839997,-5.325569,2.149285,10
test1,3.859997,-5.500265,2.064584,10
test1,3.879997,-5.611434,1.985177,10
test1,3.899997,-5.754367,1.836951,10
test1,3.919997,-5.870831,1.678137,10
test1,3.939997,-5.923769,1.57226,10
test1,3.959997,-5.976707,1.466385,10
test1,3.979997,-6.034939,1.302276,10
test1,3.999997,-6.056114,1.185812,10
test1,4.019997,-6.066702,1.016411,10
test1,4.039997,-6.066702,0.9105349,10
test1,4.059997,-6.056114,0.7464266,10
test1,4.079997,-6.034939,0.6299627,10
test1,4.099997,-5.982001,0.4552674,10
test1,4.119997,-5.944944,0.3440976,10
test1,4.139997,-5.860244,0.1852834,10
test1,4.159997,-5.796718,0.0794071,10
test1,4.179997,-5.685548,-0.0794071,10
test1,4.199997,-5.606141,-0.1852831,10
test1,4.219997,-5.452621,-0.3493911,10
test1,4.239997,-5.293806,-0.5082053,10
test1,4.259997,-5.182636,-0.6087878,10
test1,4.279997,-5.066173,-0.6987825,10
test1,4.299997,-4.886183,-0.8205399,10
test1,4.319997,-4.780307,-0.8893594,10
test1,4.339997,-4.621493,-0.9846476,10
test1,4.359997,-4.505029,-1.037586,10
test1,4.379997,-4.32504,-1.116993,10
test1,4.399997,-4.134463,-1.191106,10
test1,4.419997,-4.007411,-1.244044,10
test1,4.439997,-3.869772,-1.302276,10
test1,4.459997,-3.668607,-1.37639,10
test1,4.479997,-3.440974,-1.46109,10
test1,4.499997,-3.292748,-1.508734,10
test1,4.519997,-3.139227,-1.561672,10
test1,4.539997,-2.922181,-1.625198,10
test1,4.559997,-2.72631,-1.667549,10
test1,4.579997,-2.599259,-1.688724,10
test1,4.599997,-2.424563,-1.704605,10
test1,4.619997,-2.3081,-1.731074,10
test1,4.639997,-2.138698,-1.757544,10
test1,4.659997,-2.027527,-1.773425,10
test1,4.679996,-1.911064,-1.7946,10
test1,4.699996,-1.741662,-1.821069,10
test1,4.719996,-1.635786,-1.831657,10
test1,4.739996,-1.476972,-1.842244,10
test1,4.759996,-1.365802,-1.842244,10
test1,4.779996,-1.201693,-1.842244,10
test1,4.799996,-1.095818,-1.842244,10
test1,4.819996,-0.9158279,-1.842244,10
test1,4.839996,-0.794071,-1.842244,10
test1,4.859996,-0.6034938,-1.831657,10
test1,4.879996,-0.4764426,-1.821069,10
test1,4.899996,-0.2805711,-1.805188,10
test1,4.919996,-0.132345,-1.789306,10
test1,4.939996,0.06352592,-1.757544,10
test1,4.959996,0.1905765,-1.741662,10
test1,4.979996,0.3811543,-1.704605,10
test1,4.999996,0.5029112,-1.672843,10
test1,5.019996,0.6881952,-1.630492,10
test1,5.039996,0.8046584,-1.582848,10
test1,5.059996,1.00053,-1.514028,10
test1,5.079996,1.122287,-1.471678,10
test1,5.099996,1.312865,-1.408153,10
test1,5.119996,1.508735,-1.344627,10
test1,5.139996,1.64108,-1.302276,10
test1,5.159996,1.842244,-1.254632,10
test1,5.179996,1.964002,-1.233457,10
test1,5.199996,2.091053,-1.212281,10
test1,5.219996,2.286925,-1.1964,10
test1,5.239996,2.419269,-1.1964,10
test1,5.259996,2.636315,-1.1964,10
test1,5.279996,2.789836,-1.206988,10
test1,5.299996,2.991001,-1.244044,10
test1,5.319996,3.128639,-1.281101,10
test1,5.339996,3.324511,-1.339333,10
test1,5.359996,3.46215,-1.392271,10
test1,5.379996,3.652726,-1.471678,10
