Trial,time,PositionX,PositionY,PositionZ,frameDiff
test1,0.02,-7.94071,-0.2752778,10
test1,0.04,-7.856009,-0.301747,10
test1,0.06,-7.723663,-0.3388035,10
test1,0.08,-7.633668,-0.3652728,10
test1,0.09999999,-7.480148,-0.3970355,10
test1,0.12,-7.368979,-0.4129168,10
test1,0.14,-7.183695,-0.434092,10
test1,0.16,-7.051351,-0.434092,10
test1,0.18,-6.855479,-0.434092,10
test1,0.2,-6.71784,-0.4235044,10
test1,0.22,-6.516675,-0.3864479,10
test1,0.24,-6.394918,-0.3440973,10
test1,0.26,-6.236104,-0.2646902,10
test1,0.28,-6.156697,-0.2011648,10
test1,0.3,-6.061408,-0.1005822,10
test1,0.32,-6.013764,-0.03176272,10
test1,0.34,-5.971413,0.0794071,10
test1,0.36,-5.960826,0.1535201,10
test1,0.38,-5.960826,0.2541029,10
test1,0.4,-5.960826,0.3229225,10
test1,0.42,-5.976707,0.4129171,10
test1,0.4400001,-6.003176,0.465855,10
test1,0.4600001,-6.040233,0.539968,10
test1,0.4800001,-6.071995,0.5770248,10
test1,0.5000001,-6.11964,0.6140816,10
test1,0.52,-6.156697,0.6299627,10
test1,0.54,-6.209635,0.6352568,10
test1,0.56,-6.257279,0.6352568,10
test1,0.58,-6.331393,0.6246692,10
test1,0.6,-6.379036,0.6140816,10
test1,0.6199999,-6.463738,0.5823189,10
test1,0.6399999,-6.516675,0.5611438,10
test1,0.6599999,-6.590789,0.5187929,10
test1,0.6799999,-6.633139,0.4870301,10
test1,0.6999999,-6.691371,0.4340923,10
test1,0.7199998,-6.728428,0.3917414,10
test1,0.7399998,-6.770778,0.328216,10
test1,0.7599998,-6.791954,0.2752781,10
test1,0.7799998,-6.813129,0.195871,10
test1,0.7999998,-6.818423,0.132345,10
test1,0.8199998,-6.818423,0.04235029,10
test1,0.8399997,-6.807836,-0.02117515,10
test1,0.8599997,-6.770778,-0.1270515,10
test1,0.8799997,-6.728428,-0.2064586,10
test1,0.8999997,-6.659609,-0.328216,10
test1,0.9199997,-6.60667,-0.4129168,10
test1,0.9399996,-6.506088,-0.5558497,10
test1,0.9599996,-6.442562,-0.6511381,10
test1,0.9799996,-6.336687,-0.8046585,10
test1,0.9999996,-6.267867,-0.9105346,10
test1,1.02,-6.167285,-1.069348,10
test1,1.04,-6.103759,-1.169931,10
test1,1.06,-6.019058,-1.323451,10
test1,1.08,-5.96612,-1.429327,10
test1,1.1,-5.8973,-1.582848,10
test1,1.12,-5.860244,-1.678137,10
test1,1.14,-5.828481,-1.826363,10
test1,1.159999,-5.817893,-1.916358,10
test1,1.179999,-5.817893,-2.053997,10
test1,1.199999,-5.828481,-2.138698,10
test1,1.219999,-5.865537,-2.265749,10
test1,1.239999,-5.902594,-2.339862,10
test1,1.259999,-5.971413,-2.43515,10
test1,1.279999,-6.024351,-2.482795,10
test1,1.299999,-6.11964,-2.530439,10
test1,1.319999,-6.193753,-2.541027,10
test1,1.339999,-6.294335,-2.535733,10
test1,1.359999,-6.347274,-2.519852,10
test1,1.379999,-6.431975,-2.466913,10
test1,1.399999,-6.479619,-2.429857,10
test1,1.419999,-6.543145,-2.361038,10
test1,1.439999,-6.574908,-2.308099,10
test1,1.459999,-6.60667,-2.228692,10
test1,1.479999,-6.611964,-2.181048,10
test1,1.499999,-6.611964,-2.096347,10
test1,1.519999,-6.601377,-2.043409,10
test1,1.539999,-6.564321,-1.969296,10
test1,1.559999,-6.527263,-1.921651,10
test1,1.579999,-6.463738,-1.863419,10
