Trial,time,PositionX,PositionY,PositionZ,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.02,-7.998941,0.2170461,10,0,1,5,5
1,0.04,-7.988354,0.2223396,10,0.04583111,1,5,5
1,0.06,-7.972473,0.2276337,10,0,1,5,5
1,0.08,-7.94071,0.2382213,10,0.05350591,1,5,5
1,0.09999999,-7.924829,0.2435154,10,0,1,5,5
1,0.12,-7.898359,0.2488089,10,0.06195122,1,5,5
1,0.14,-7.87189,0.2488089,10,0.06091462,1,5,5
1,0.16,-7.834833,0.2488089,10,0.0656231,1,5,5
1,0.18,-7.808364,0.2488089,10,0,1,5,5
1,0.2,-7.771308,0.2488089,10,0.06334029,1,5,5
1,0.22,-7.744839,0.2541029,10,0,1,5,5
1,0.24,-7.707782,0.2541029,10,0,1,5,5
1,0.26,-7.686607,0.2541029,10,0.05841731,1,5,5
1,0.28,-7.64955,0.2541029,10,0,1,5,5
1,0.3,-7.628375,0.2541029,10,0,1,5,5
1,0.32,-7.591318,0.2593964,10,0.08469666,1,5,5
1,0.34,-7.575437,0.2593964,10,0,1,5,5
1,0.36,-7.564849,0.2593964,10,0,1,5,5
1,0.38,-7.554262,0.2593964,10,0,1,5,5
1,0.4,-7.543674,0.2593964,10,0,1,5,5
1,0.42,-7.533087,0.2541029,10,0,1,5,5
1,0.4400001,-7.511911,0.2488089,10,0,1,5,5
1,0.4600001,-7.501324,0.2382213,10,0,1,5,5
1,0.4800001,-7.474854,0.2276337,10,0.1317058,1,5,5
1,0.5000001,-7.42721,0.2011645,10,0,1,5,5
1,0.52,-7.363685,0.1694018,10,0,1,5,5
1,0.54,-7.331922,0.1482266,10,0.2075907,1,5,5
1,0.56,-7.300159,0.1164639,10,0,1,5,5
1,0.58,-7.284278,0.1005822,10,0,1,5,5
1,0.6,-7.268396,0.06881952,10,0,1,5,5
1,0.6199999,-7.257809,0.04235029,10,0,1,5,5
1,0.6399999,-7.241927,0,10,0,1,5,5
1,0.6599999,-7.231339,-0.04764438,10,0.2085045,1,5,5
1,0.6799999,-7.215458,-0.1005822,10,0,1,5,5
1,0.6999999,-7.210165,-0.1270515,10,0,1,5,5
1,0.7199998,-7.210165,-0.1694018,10,0,1,5,5
1,0.7399998,-7.210165,-0.2223399,10,0,1,5,5
1,0.7599998,-7.210165,-0.2646902,10,0.171508,1,5,5
1,0.7799998,-7.210165,-0.3229222,10,0,1,5,5
1,0.7999998,-7.210165,-0.3546849,10,0,1,5,5
1,0.8199998,-7.210165,-0.4023293,10,0,1,5,5
1,0.8399997,-7.210165,-0.4605612,10,0,1,5,5
1,0.8599997,-7.210165,-0.5293807,10,0.1125565,1,5,5
1,0.8799997,-7.210165,-0.6193754,10,0,1,5,5
1,0.8999997,-7.210165,-0.6829011,10,0,1,5,5
1,0.9199997,-7.210165,-0.767602,10,0.1046636,1,5,5
1,0.9399996,-7.210165,-0.8470091,10,0,1,5,5
1,0.9599996,-7.210165,-0.899947,10,0,1,5,5
1,0.9799996,-7.210165,-0.9634727,10,0,1,5,5
1,0.9999996,-7.210165,-1.058761,10,0.07993469,1,5,5
1,1.02,-7.210165,-1.116993,10,0,1,5,5
1,1.04,-7.199577,-1.212281,10,0,1,5,5
1,1.06,-7.199577,-1.26522,10,0.1209868,1,5,5
1,1.08,-7.194283,-1.344627,10,0,1,5,5
1,1.1,-7.183695,-1.392271,10,0,1,5,5
1,1.12,-7.167813,-1.476972,10,0.161863,1,5,5
1,1.14,-7.157226,-1.52991,10,0,1,5,5
1,1.159999,-7.130757,-1.609317,10,0.2195864,1,5,5
1,1.179999,-7.104288,-1.68343,10,0,1,5,5
1,1.199999,-7.0937,-1.715193,10,0,1,5,5
1,1.219999,-7.077819,-1.75225,10,0,1,5,5
1,1.239999,-7.067232,-1.773425,10,0,1,5,5
1,1.259999,-7.056644,-1.789306,10,0,1,5,5
1,1.279999,-7.040763,-1.805188,10,0,1,5,5
1,1.299999,-7.035469,-1.815775,10,0,1,5,5
1,1.319999,-7.030175,-1.821069,10,0,1,5,5
1,1.339999,-7.024881,-1.826363,10,0,1,5,5
1,1.359999,-7.019588,-1.831657,10,0,1,5,5
1,1.379999,-7.014293,-1.831657,10,0,1,5,5
1,1.399999,-7.003706,-1.826363,10,0,1,5,5
1,1.419999,-6.96665,-1.757544,10,0,1,5,5
