Trial,time,PositionX,PositionY,PositionZ,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.02,-7.998941,0.1799893,10,0,1,5,5
1,0.04,-7.967178,0.1852834,10,0.003316858,1,5,5
1,0.06,-7.946003,0.1905769,10,0.01339899,1,5,5
1,0.08,-7.919534,0.195871,10,0,1,5,5
1,0.09999999,-7.898359,0.195871,10,0.009230038,1,5,5
1,0.12,-7.87189,0.195871,10,0.008896331,1,5,5
1,0.14,-7.850715,0.195871,10,0,1,5,5
1,0.16,-7.829539,0.195871,10,0.02775458,1,5,5
1,0.18,-7.813658,0.195871,10,0,1,5,5
1,0.2,-7.787189,0.195871,10,0,1,5,5
1,0.22,-7.771308,0.195871,10,0,1,5,5
1,0.24,-7.744839,0.195871,10,0.008079989,1,5,5
1,0.26,-7.723663,0.195871,10,0,1,5,5
1,0.28,-7.697195,0.195871,10,0.02651862,1,5,5
1,0.3,-7.686607,0.1905769,10,0,1,5,5
1,0.32,-7.660138,0.1852834,10,0,1,5,5
1,0.34,-7.638962,0.1799893,10,0.03412354,1,5,5
1,0.36,-7.612494,0.1746958,10,0,1,5,5
1,0.38,-7.596612,0.1694018,10,0,1,5,5
1,0.4,-7.575437,0.1588142,10,0,1,5,5
1,0.42,-7.564849,0.1535201,10,0,1,5,5
1,0.4400001,-7.533087,0.1429325,10,0.03116485,1,5,5
1,0.4600001,-7.511911,0.137639,10,0,1,5,5
1,0.4800001,-7.474854,0.1164639,10,0,1,5,5
1,0.5000001,-7.45368,0.1058763,10,0,1,5,5
1,0.52,-7.421916,0.08470118,10,0.1031089,1,5,5
1,0.54,-7.395447,0.06352544,10,0,1,5,5
1,0.56,-7.358391,0.0370568,10,0,1,5,5
1,0.58,-7.337216,0.01588166,10,0,1,5,5
1,0.6,-7.310747,-0.01588136,10,0,1,5,5
1,0.6199999,-7.289572,-0.03705651,10,0.1717404,1,5,5
1,0.6399999,-7.263103,-0.07411331,10,0,1,5,5
1,0.6599999,-7.247221,-0.09528846,10,0,1,5,5
1,0.6799999,-7.226046,-0.137639,10,0,1,5,5
1,0.6999999,-7.204871,-0.1746956,10,0,1,5,5
1,0.7199998,-7.151932,-0.2911595,10,0.2049734,1,5,5
1,0.7399998,-7.130757,-0.3493911,10,0,1,5,5
1,0.7599998,-7.088407,-0.4393858,10,0,1,5,5
1,0.7799998,-7.077819,-0.4764426,10,0.2424586,1,5,5
1,0.7999998,-7.061938,-0.5399683,10,0,1,5,5
1,0.8199998,-7.051351,-0.5664372,10,0,1,5,5
1,0.8399997,-7.035469,-0.6405506,10,0,1,5,5
1,0.8599997,-7.024881,-0.6776071,10,0,1,5,5
1,0.8799997,-7.008999,-0.7464266,10,0.2323568,1,5,5
1,0.8999997,-6.993118,-0.7993647,10,0,1,5,5
1,0.9199997,-6.982531,-0.8523029,10,0,1,5,5
1,0.9399996,-6.977237,-0.8946532,10,0,1,5,5
1,0.9599996,-6.950768,-0.9952354,10,0.2172969,1,5,5
1,0.9799996,-6.94018,-1.074643,10,0,1,5,5
1,0.9999996,-6.919005,-1.180519,10,0.1921524,1,5,5
1,1.02,-6.903124,-1.249338,10,0,1,5,5
1,1.04,-6.887242,-1.334039,10,0.1536066,1,5,5
1,1.06,-6.881949,-1.381683,10,0.1190107,1,5,5
1,1.08,-6.871361,-1.439915,10,0.03780069,1,5,5
1,1.1,-6.860773,-1.476972,10,0,1,5,5
1,1.12,-6.855479,-1.519322,10,0,1,5,5
1,1.14,-6.855479,-1.545791,10,0,1,5,5
1,1.159999,-6.839598,-1.614611,10,0,1,5,5
1,1.179999,-6.82901,-1.646374,10,0,1,5,5
1,1.199999,-6.813129,-1.709899,10,0,1,5,5
1,1.219999,-6.802542,-1.736368,10,0,1,5,5
1,1.239999,-6.791954,-1.757544,10,0,1,5,5
1,1.259999,-6.78666,-1.762837,10,0,1,5,5
1,1.279999,-6.78666,-1.762837,10,0,1,5,5
1,1.299999,-6.78666,-1.762837,10,0,1,5,5
1,1.319999,-6.78666,-1.762837,10,0,1,5,5
1,1.339999,-6.78666,-1.762837,10,0,1,5,5
1,1.359999,-6.776072,-1.715193,10,0,1,5,5
1,1.379999,-6.765484,-1.667549,10,0,1,5,5
1,1.399999,-6.749603,-1.57226,10,0,1,5,5
1,1.419999,-6.739016,-1.498147,10,0.1283847,1,5,5
1,1.439999,-6.723135,-1.397564,10,0.07460531,1,5,5
1,1.459999,-6.71784,-1.318157,10,0,1,5,5
1,1.479999,-6.691371,-1.201694,10,0.04626563,1,5,5
1,1.499999,-6.670196,-1.122287,10,0.08648382,1,5,5
1,1.519999,-6.643727,-1.032292,10,0,1,5,5
1,1.539999,-6.627846,-0.9793541,10,0.1691596,1,5,5
1,1.559999,-6.601377,-0.9052408,10,0,1,5,5
1,1.579999,-6.596083,-0.8734781,10,0,1,5,5
1,1.599999,-6.574908,-0.8205399,10,0.2675185,1,5,5
1,1.619999,-6.564321,-0.7887772,10,0,1,5,5
1,1.639999,-6.53785,-0.735839,10,0,1,5,5
1,1.659999,-6.527263,-0.7093701,10,0.3339506,1,5,5
1,1.679999,-6.506088,-0.6776071,10,0,1,5,5
1,1.699999,-6.490207,-0.6617257,10,0,1,5,5
1,1.719999,-6.474325,-0.6458443,10,0,1,5,5
1,1.739999,-6.45315,-0.629963,10,0,1,5,5
1,1.759999,-6.4108,-0.603494,10,0.3512137,1,5,5
1,1.779999,-6.373743,-0.5823186,10,0,1,5,5
1,1.799999,-6.304924,-0.5505559,10,0,1,5,5
1,1.819999,-6.236104,-0.5187929,10,0.3204403,1,5,5
1,1.839999,-6.14611,-0.4976177,10,0,1,5,5
1,1.859999,-6.071995,-0.4817364,10,0.2761158,1,5,5
1,1.879999,-5.992588,-0.4711488,10,0,1,5,5
1,1.899999,-5.939651,-0.465855,10,0,1,5,5
1,1.919999,-5.881419,-0.465855,10,0.2224106,1,5,5
1,1.939999,-5.839068,-0.4605612,10,0,1,5,5
1,1.959999,-5.780837,-0.4605612,10,0,1,5,5
1,1.979999,-5.733192,-0.4605612,10,0,1,5,5
1,1.999999,-5.680254,-0.4605612,10,0.1851538,1,5,5
1,2.019999,-5.653785,-0.4605612,10,0,1,5,5
1,2.039999,-5.611434,-0.4605612,10,0,1,5,5
1,2.059999,-5.595553,-0.4605612,10,0,1,5,5
1,2.079999,-5.579671,-0.4605612,10,0,1,5,5
1,2.099999,-5.569084,-0.4605612,10,0,1,5,5
1,2.119999,-5.553203,-0.465855,10,0,1,5,5
1,2.139999,-5.542615,-0.4711488,10,0,1,5,5
1,2.159999,-5.510853,-0.4817364,10,0.1741163,1,5,5
1,2.179999,-5.489677,-0.4923239,10,0,1,5,5
1,2.199999,-5.452621,-0.5134991,10,0,1,5,5
1,2.219999,-5.420857,-0.5293807,10,0,1,5,5
1,2.239999,-5.378508,-0.5505559,10,0,1,5,5
1,2.259999,-5.314982,-0.5876124,10,0.1133022,1,5,5
1,2.279999,-5.246162,-0.6246692,10,0,1,5,5
1,2.299999,-5.214399,-0.6511381,10,0,1,5,5
1,2.319999,-5.150873,-0.6881949,10,0.08873605,1,5,5
1,2.339998,-5.103229,-0.7199576,10,0,1,5,5
1,2.359998,-5.055585,-0.7623082,10,0.1056626,1,5,5
1,2.379998,-5.029116,-0.7887772,10,0,1,5,5
1,2.399998,-4.960296,-0.8470091,10,0,1,5,5
1,2.419998,-4.880889,-0.9105346,10,0.05253837,1,5,5
1,2.439998,-4.801482,-0.9687662,10,0,1,5,5
1,2.459998,-4.74325,-1.011117,10,0.0485056,1,5,5
1,2.479998,-4.679725,-1.058761,10,0,1,5,5
1,2.499998,-4.632081,-1.095818,10,0.06617995,1,5,5
1,2.519998,-4.579142,-1.138168,10,0,1,5,5
1,2.539998,-4.542086,-1.169931,10,0,1,5,5
1,2.559998,-4.505029,-1.206988,10,0.0653902,1,5,5
1,2.579998,-4.467973,-1.23875,10,0,1,5,5
1,2.599998,-4.399153,-1.291688,10,0,1,5,5
1,2.619998,-4.36739,-1.318157,10,0.1117165,1,5,5
1,2.639998,-4.303864,-1.371095,10,0,1,5,5
