Trial,time,PositionX,PositionY,PositionZ,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.02,-7.961884,0.04235029,10,0.1212402,1,5,5
1,0.04,-7.919534,0.04235029,10,0.1209239,1,5,5
1,0.06,-7.87189,0.04235029,10,0.1229838,1,5,5
1,0.08,-7.850715,0.04235029,10,0.1207222,1,5,5
1,0.09999999,-7.818952,0.04235029,10,0.1204888,1,5,5
1,0.12,-7.80307,0.04235029,10,0,1,5,5
1,0.14,-7.776602,0.04235029,10,0,1,5,5
1,0.16,-7.76072,0.04235029,10,0.123501,1,5,5
1,0.18,-7.739545,0.0370568,10,0,1,5,5
1,0.2,-7.728957,0.0370568,10,0,1,5,5
1,0.22,-7.707782,0.03176272,10,0,1,5,5
1,0.24,-7.686607,0.02646923,10,0.1105394,1,5,5
1,0.26,-7.660138,0.02117515,10,0,1,5,5
1,0.28,-7.644256,0.01588166,10,0,1,5,5
1,0.3,-7.628375,0.01588166,10,0,1,5,5
1,0.32,-7.623081,0.01588166,10,0.1073033,1,5,5
1,0.34,-7.6072,0.01058757,10,0,1,5,5
1,0.36,-7.591318,0.01058757,10,0,1,5,5
1,0.38,-7.575437,0.005294085,10,0,1,5,5
1,0.4,-7.559555,0,10,0,1,5,5
1,0.42,-7.517206,-0.01058757,10,0.09385856,1,5,5
1,0.4400001,-7.474854,-0.02117515,10,0.09514919,1,5,5
1,0.4600001,-7.411328,-0.03705651,10,0.09910435,1,5,5
1,0.4800001,-7.368979,-0.04764438,10,0,1,5,5
1,0.5000001,-7.321334,-0.06352574,10,0.09947917,1,5,5
1,0.52,-7.294866,-0.07411331,10,0,1,5,5
1,0.54,-7.247221,-0.09528846,10,0.098244,1,5,5
1,0.56,-7.204871,-0.1217577,10,0,1,5,5
1,0.58,-7.16252,-0.1482266,10,0.08555385,1,5,5
1,0.6,-7.136051,-0.164108,10,0,1,5,5
1,0.6199999,-7.104288,-0.1905769,10,0.07950914,1,5,5
1,0.6399999,-7.083113,-0.2117524,10,0,1,5,5
1,0.6599999,-7.046057,-0.2382213,10,0.07626978,1,5,5
1,0.6799999,-7.008999,-0.269984,10,0,1,5,5
1,0.6999999,-6.977237,-0.2964532,10,0,1,5,5
1,0.7199998,-6.94018,-0.3176284,10,0.03420688,1,5,5
1,0.7399998,-6.908417,-0.3493911,10,0,1,5,5
1,0.7599998,-6.881949,-0.3652728,10,0.03809316,1,5,5
