Trial,time,PositionX,PositionY,PositionZ,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.02,-7.970361,0.0854224,10,0,1,5,5
1,0.04,-7.936202,0.1082009,10,0.07982037,1,5,5
1,0.06,-7.91343,0.13098,10,0.05787303,1,5,5
1,0.08,-7.890657,0.1423699,10,0.04560225,1,5,5
1,0.09999999,-7.867885,0.165149,10,0.02289285,1,5,5
1,0.12,-7.856499,0.1879281,10,0,1,5,5
1,0.14,-7.833726,0.2220964,10,0.04371658,1,5,5
1,0.16,-7.82234,0.2334857,10,0,1,5,5
1,0.18,-7.810954,0.2676547,10,0,1,5,5
1,0.2,-7.799568,0.2790439,10,0,1,5,5
1,0.22,-7.799568,0.301823,10,0,1,5,5
1,0.24,-7.799568,0.301823,10,0,1,5,5
1,0.26,-7.788181,0.3246021,10,0,1,5,5
1,0.28,-7.776795,0.3359914,10,0.1458728,1,5,5
1,0.3,-7.765409,0.3473812,10,0,1,5,5
1,0.32,-7.765409,0.3587705,10,0,1,5,5
1,0.34,-7.765409,0.3587705,10,0,1,5,5
1,0.36,-7.765409,0.3701603,10,0,1,5,5
1,0.38,-7.765409,0.3701603,10,0,1,5,5
1,0.4,-7.765409,0.3701603,10,0,1,5,5
1,0.42,-7.754023,0.3701603,10,0,1,5,5
1,0.4400001,-7.742636,0.3815496,10,0,1,5,5
1,0.4600001,-7.719864,0.4043287,10,0,1,5,5
1,0.4800001,-7.662932,0.4043287,10,0.2065983,1,5,5
1,0.5000001,-7.64016,0.415718,10,0,1,5,5
1,0.52,-7.628774,0.415718,10,0,1,5,5
1,0.54,-7.606001,0.415718,10,0,1,5,5
1,0.56,-7.583229,0.4043287,10,0,1,5,5
1,0.58,-7.492139,0.3473812,10,0.2054004,1,5,5
1,0.6,-7.457981,0.2904338,10,0,1,5,5
1,0.6199999,-7.355505,0.1537591,10,0.1874342,1,5,5
1,0.6399999,-7.321346,0.0854224,10,0.1752172,1,5,5
1,0.6599999,-7.230256,-0.09681016,10,0.1860738,1,5,5
1,0.6799999,-7.184711,-0.176537,10,0,1,5,5
1,0.6999999,-7.139166,-0.2790427,10,0.2218246,1,5,5
1,0.7199998,-7.116394,-0.3473797,10,0,1,5,5
1,0.7399998,-7.082235,-0.4271063,10,0,1,5,5
1,0.7599998,-7.070849,-0.4840541,10,0.2435137,1,5,5
1,0.7799998,-7.03669,-0.5751702,10,0,1,5,5
1,0.7999998,-7.03669,-0.6207281,10,0,1,5,5
1,0.8199998,-7.013918,-0.6776759,10,0,1,5,5
1,0.8399997,-7.013918,-0.7346234,10,0.2349417,1,5,5
1,0.8599997,-6.991145,-0.8143502,10,0,1,5,5
1,0.8799997,-6.979759,-0.8826873,10,0,1,5,5
1,0.8999997,-6.956986,-0.9510243,10,0.236773,1,5,5
1,0.9199997,-6.945601,-0.9965825,10,0,1,5,5
1,0.9399996,-6.934214,-1.05353,10,0,1,5,5
1,0.9599996,-6.922828,-1.121867,10,0,1,5,5
1,0.9799996,-6.888669,-1.201594,10,0.2089545,1,5,5
1,0.9999996,-6.877283,-1.247152,10,0,1,5,5
1,1.02,-6.865896,-1.269931,10,0.2093523,1,5,5
1,1.04,-6.865896,-1.28132,10,0,1,5,5
1,1.06,-6.865896,-1.29271,10,0,1,5,5
1,1.08,-6.85451,-1.326879,10,0.1791046,1,5,5
1,1.1,-6.843124,-1.349658,10,0.1296566,1,5,5
1,1.12,-6.820352,-1.429384,10,0.02319743,1,5,5
1,1.14,-6.797579,-1.53189,10,0,1,5,5
1,1.159999,-6.763421,-1.623006,10,0,1,5,5
1,1.179999,-6.740648,-1.702733,10,0,1,5,5
1,1.199999,-6.729261,-1.748291,10,0,1,5,5
1,1.219999,-6.70649,-1.782459,10,0,1,5,5
1,1.239999,-6.695103,-1.816628,10,0,1,5,5
1,1.259999,-6.67233,-1.850797,10,0,1,5,5
1,1.279999,-6.660944,-1.862186,10,0,1,5,5
1,1.299999,-6.649559,-1.873576,10,0,1,5,5
1,1.319999,-6.649559,-1.873576,10,0,1,5,5
1,1.339999,-6.649559,-1.873576,10,0,1,5,5
1,1.359999,-6.638172,-1.862186,10,0,1,5,5
1,1.379999,-6.615399,-1.77107,10,0,1,5,5
1,1.399999,-6.604013,-1.645785,10,0,1,5,5
1,1.419999,-6.592627,-1.463553,10,0.2122732,1,5,5
1,1.439999,-6.581241,-1.326879,10,0.12816,1,5,5
1,1.459999,-6.581241,-1.167425,10,0.01345554,1,5,5
1,1.479999,-6.581241,-1.087699,10,0,1,5,5
1,1.499999,-6.569855,-0.9624138,10,0.1445775,1,5,5
1,1.519999,-6.547081,-0.8712977,10,0.2117896,1,5,5
1,1.539999,-6.52431,-0.8143502,10,0.2413725,1,5,5
1,1.559999,-6.49015,-0.7574025,10,0.2743332,1,5,5
1,1.579999,-6.455992,-0.7118443,10,0,1,5,5
1,1.599999,-6.433219,-0.6776759,10,0,1,5,5
1,1.619999,-6.399061,-0.6548968,10,0,1,5,5
1,1.639999,-6.364902,-0.6321177,10,0.298626,1,5,5
1,1.659999,-6.330744,-0.6207281,10,0,1,5,5
1,1.679999,-6.285199,-0.6093386,10,0,1,5,5
1,1.699999,-6.228268,-0.6093386,10,0,1,5,5
1,1.719999,-6.182723,-0.6093386,10,0.2171756,1,5,5
1,1.739999,-6.114406,-0.6093386,10,0,1,5,5
1,1.759999,-6.06886,-0.6093386,10,0,1,5,5
