Trial,time,PositionX,PositionY,PositionZ,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.02,-7.947588,-0.3132111,10,0.05456249,1,5,5
1,0.04,-7.91343,-0.3132111,10,0.05437944,1,5,5
1,0.06,-7.845112,-0.3246006,10,0.04590696,1,5,5
1,0.08,-7.82234,-0.3359902,10,0.03883492,1,5,5
1,0.09999999,-7.799568,-0.3359902,10,0.03006056,1,5,5
1,0.12,-7.776795,-0.3359902,10,0.03655543,1,5,5
1,0.14,-7.742636,-0.3473797,10,0.02377805,1,5,5
1,0.16,-7.73125,-0.3473797,10,0,1,5,5
1,0.18,-7.719864,-0.3473797,10,0,1,5,5
1,0.2,-7.697092,-0.3473797,10,0,1,5,5
1,0.22,-7.674319,-0.3473797,10,0.02626338,1,5,5
1,0.24,-7.651546,-0.3473797,10,0,1,5,5
1,0.26,-7.628774,-0.3473797,10,0,1,5,5
1,0.28,-7.628774,-0.3473797,10,0,1,5,5
1,0.3,-7.617388,-0.3473797,10,0.03852937,1,5,5
1,0.32,-7.594615,-0.3473797,10,0,1,5,5
1,0.34,-7.54907,-0.3359902,10,0,1,5,5
1,0.36,-7.526298,-0.3246006,10,0.05253314,1,5,5
1,0.38,-7.503525,-0.3132111,10,0,1,5,5
1,0.4,-7.492139,-0.3132111,10,0,1,5,5
1,0.42,-7.457981,-0.3018215,10,0.08039095,1,5,5
1,0.4400001,-7.412436,-0.2790427,10,0,1,5,5
1,0.4600001,-7.344118,-0.2676532,10,0.1142368,1,5,5
1,0.4800001,-7.287187,-0.2448741,10,0.1360274,1,5,5
1,0.5000001,-7.253029,-0.2448741,10,0,1,5,5
1,0.52,-7.207483,-0.2334845,10,0.1423526,1,5,5
1,0.54,-7.173325,-0.222095,10,0,1,5,5
1,0.56,-7.139166,-0.222095,10,0.1478665,1,5,5
1,0.58,-7.093621,-0.1993158,10,0,1,5,5
1,0.6,-7.070849,-0.1993158,10,0,1,5,5
1,0.6199999,-7.025303,-0.1879263,10,0.1594139,1,5,5
1,0.6399999,-7.002532,-0.1879263,10,0,1,5,5
1,0.6599999,-6.956986,-0.176537,10,0.1621975,1,5,5
1,0.6799999,-6.934214,-0.176537,10,0,1,5,5
1,0.6999999,-6.888669,-0.176537,10,0,1,5,5
1,0.7199998,-6.85451,-0.176537,10,0.1471027,1,5,5
1,0.7399998,-6.786193,-0.176537,10,0,1,5,5
1,0.7599998,-6.740648,-0.176537,10,0.1312621,1,5,5
1,0.7799998,-6.67233,-0.176537,10,0,1,5,5
1,0.7999998,-6.649559,-0.176537,10,0,1,5,5
1,0.8199998,-6.604013,-0.1651475,10,0.1186858,1,5,5
1,0.8399997,-6.569855,-0.1537579,10,0,1,5,5
1,0.8599997,-6.52431,-0.1309788,10,0.1463439,1,5,5
1,0.8799997,-6.49015,-0.1195893,10,0,1,5,5
1,0.8999997,-6.467378,-0.09681016,10,0,1,5,5
1,0.9199997,-6.444606,-0.08542061,10,0,1,5,5
1,0.9399996,-6.410447,-0.07403105,10,0.1639197,1,5,5
1,0.9599996,-6.387675,-0.0626418,10,0,1,5,5
1,0.9799996,-6.34213,-0.03986269,10,0.1632178,1,5,5
1,0.9999996,-6.319357,-0.02847314,10,0,1,5,5
1,1.02,-6.262426,0.005695224,10,0,1,5,5
1,1.04,-6.216882,0.02847433,10,0.127301,1,5,5
1,1.06,-6.171337,0.05125344,10,0,1,5,5
1,1.08,-6.137178,0.06264329,10,0,1,5,5
1,1.1,-6.091633,0.1195908,10,0.1043507,1,5,5
1,1.12,-6.034702,0.165149,10,0,1,5,5
1,1.14,-5.977771,0.2107066,10,0,1,5,5
1,1.159999,-5.932226,0.2448756,10,0.1217322,1,5,5
1,1.179999,-5.920839,0.2676547,10,0,1,5,5
1,1.199999,-5.898067,0.2790439,10,0,1,5,5
1,1.219999,-5.886681,0.301823,10,0,1,5,5
1,1.239999,-5.875294,0.3132123,10,0,1,5,5
1,1.259999,-5.875294,0.3132123,10,0,1,5,5
1,1.279999,-5.875294,0.3132123,10,0,1,5,5
1,1.299999,-5.875294,0.3132123,10,0,1,5,5
1,1.319999,-5.875294,0.3132123,10,0,1,5,5
