Trial,time,PositionX,PositionY,PositionZ,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.02,-7.947588,0.0854224,10,0.09844764,1,5,10
1,0.04,-7.890657,0.1423699,10,0.06073193,1,5,10
1,0.06,-7.833726,0.2220964,10,0.07549326,1,5,10
1,0.08,-7.799568,0.2790439,10,0.1136623,1,5,10
1,0.09999999,-7.754023,0.3246021,10,0.1410793,1,5,10
1,0.12,-7.73125,0.3587705,10,0.1631437,1,5,10
1,0.14,-7.697092,0.4043287,10,0.2081237,1,5,10
1,0.16,-7.674319,0.4271078,10,0,1,5,10
1,0.18,-7.651546,0.4498869,10,0,1,5,10
1,0.2,-7.651546,0.4612762,10,0,1,5,10
1,0.22,-7.64016,0.4612762,10,0,1,5,10
1,0.24,-7.628774,0.472666,10,0,1,5,10
1,0.26,-7.594615,0.4840553,10,0,1,5,10
1,0.28,-7.583229,0.4840553,10,0,1,5,10
1,0.3,-7.54907,0.4954451,10,0,1,5,10
1,0.32,-7.537684,0.4954451,10,0,1,5,10
1,0.34,-7.514912,0.4954451,10,0.3320967,1,5,10
1,0.36,-7.503525,0.4954451,10,0,1,5,10
1,0.38,-7.492139,0.4954451,10,0,1,5,10
1,0.4,-7.492139,0.4954451,10,0,1,5,10
1,0.42,-7.480753,0.4954451,10,0,1,5,10
1,0.4400001,-7.469367,0.4840553,10,0,1,5,10
1,0.4600001,-7.457981,0.4840553,10,0,1,5,10
1,0.4800001,-7.446594,0.4612762,10,0,1,5,10
1,0.5000001,-7.412436,0.4271078,10,0,1,5,10
1,0.52,-7.366891,0.3473812,10,0.2910003,1,5,10
1,0.54,-7.30996,0.2562648,10,0,1,5,10
1,0.56,-7.298573,0.2220964,10,0,1,5,10
1,0.58,-7.264414,0.1423699,10,0.2542096,1,5,10
1,0.6,-7.241642,0.07403255,10,0,1,5,10
1,0.6199999,-7.218869,-0.005694032,10,0.2441371,1,5,10
1,0.6399999,-7.196097,-0.0626418,10,0,1,5,10
1,0.6599999,-7.184711,-0.1195893,10,0,1,5,10
1,0.6799999,-7.173325,-0.176537,10,0,1,5,10
1,0.6999999,-7.161938,-0.2448741,10,0.2211239,1,5,10
1,0.7199998,-7.150552,-0.3246006,10,0,1,5,10
1,0.7399998,-7.127779,-0.4043272,10,0,1,5,10
1,0.7599998,-7.116394,-0.461275,10,0.2241414,1,5,10
1,0.7799998,-7.105007,-0.529612,10,0,1,5,10
1,0.7999998,-7.093621,-0.5979493,10,0,1,5,10
1,0.8199998,-7.082235,-0.7118443,10,0.2015357,1,5,10
1,0.8399997,-7.048076,-0.8143502,10,0,1,5,10
1,0.8599997,-7.048076,-0.8940768,10,0,1,5,10
1,0.8799997,-7.03669,-0.9168559,10,0,1,5,10
1,0.8999997,-7.03669,-0.9282452,10,0,1,5,10
1,0.9199997,-7.03669,-0.9282452,10,0,1,5,10
1,0.9399996,-7.03669,-0.9396347,10,0,1,5,10
1,0.9599996,-7.03669,-0.9396347,10,0,1,5,10
1,0.9799996,-7.03669,-0.9396347,10,0,1,5,10
1,0.9999996,-7.03669,-0.9396347,10,0,1,5,10
1,1.02,-7.03669,-0.9396347,10,0,1,5,10
1,1.04,-7.03669,-0.9396347,10,0,1,5,10
1,1.06,-7.03669,-0.9396347,10,0,1,5,10
1,1.08,-7.03669,-0.9396347,10,0,1,5,10
1,1.1,-7.03669,-0.9396347,10,0,1,5,10
1,1.12,-7.03669,-0.9396347,10,0,1,5,10
1,1.14,-7.03669,-0.9396347,10,0,1,5,10
1,1.159999,-7.03669,-0.9396347,10,0,1,5,10
1,1.179999,-7.03669,-0.9396347,10,0,1,5,10
1,1.199999,-7.03669,-0.9396347,10,0,1,5,10
1,1.219999,-7.03669,-0.9396347,10,0,1,5,10
1,1.239999,-7.03669,-0.9396347,10,0,1,5,10
1,1.259999,-7.03669,-0.9396347,10,0,1,5,10
1,1.279999,-7.03669,-0.9396347,10,0,1,5,10
1,1.299999,-7.03669,-0.9396347,10,0,1,5,10
1,1.319999,-7.03669,-0.9396347,10,0,1,5,10
1,1.339999,-7.03669,-0.9396347,10,0,1,5,10
1,1.359999,-7.03669,-0.9396347,10,0,1,5,10
1,1.379999,-7.03669,-0.9396347,10,0,1,5,10
1,1.399999,-7.03669,-0.9396347,10,0,1,5,10
1,1.419999,-7.03669,-0.9396347,10,0,1,5,10
