Trial,time,PositionX,PositionY,PositionZ,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.02,-7.981747,0.13098,10,0,1,5,5
1,0.04,-7.947588,0.13098,10,0.054455,1,5,5
1,0.06,-7.924816,0.13098,10,0.05492127,1,5,5
1,0.08,-7.902043,0.13098,10,0.05593599,1,5,5
1,0.09999999,-7.879271,0.13098,10,0.0582287,1,5,5
1,0.12,-7.845112,0.13098,10,0,1,5,5
1,0.14,-7.82234,0.13098,10,0.06425732,1,5,5
1,0.16,-7.776795,0.13098,10,0,1,5,5
1,0.18,-7.73125,0.13098,10,0.0649739,1,5,5
1,0.2,-7.674319,0.13098,10,0.0669935,1,5,5
1,0.22,-7.64016,0.13098,10,0.05692918,1,5,5
1,0.24,-7.594615,0.13098,10,0.04605537,1,5,5
1,0.26,-7.571842,0.13098,10,0.03846344,1,5,5
1,0.28,-7.537684,0.13098,10,0,1,5,5
1,0.3,-7.514912,0.1195908,10,0,1,5,5
1,0.32,-7.480753,0.1195908,10,0,1,5,5
1,0.34,-7.469367,0.1082009,10,0,1,5,5
1,0.36,-7.457981,0.1082009,10,0,1,5,5
1,0.38,-7.457981,0.1082009,10,0,1,5,5
1,0.4,-7.412436,0.1082009,10,0,1,5,5
1,0.42,-7.366891,0.1082009,10,0.1544483,1,5,5
1,0.4400001,-7.287187,0.1082009,10,0,1,5,5
1,0.4600001,-7.230256,0.1195908,10,0,1,5,5
1,0.4800001,-7.048076,0.165149,10,0,1,5,5
1,0.5000001,-6.922828,0.1993173,10,0,1,5,5
1,0.52,-6.786193,0.2220964,10,0,1,5,5
1,0.54,-6.70649,0.2220964,10,0.7973298,1,5,5
1,0.56,-6.683717,0.2220964,10,0,1,5,5
1,0.58,-6.67233,0.2107066,10,0,1,5,5
1,0.6,-6.638172,0.165149,10,0,1,5,5
1,0.6199999,-6.569855,0.02847433,10,0,1,5,5
1,0.6399999,-6.535696,-0.0626418,10,0.8614486,1,5,5
1,0.6599999,-6.49015,-0.222095,10,0,1,5,5
1,0.6799999,-6.467378,-0.3929377,10,0.8348938,1,5,5
1,0.6999999,-6.455992,-0.5751702,10,0.8051918,1,5,5
1,0.7199998,-6.455992,-0.6662863,10,0,1,5,5
1,0.7399998,-6.501537,-0.8485186,10,0.6873373,1,5,5
1,0.7599998,-6.52431,-0.9624138,10,0,1,5,5
1,0.7799998,-6.558468,-1.121867,10,0.5466869,1,5,5
1,0.7999998,-6.592627,-1.315489,10,0.4376647,1,5,5
1,0.8199998,-6.638172,-1.440774,10,0.3226554,1,5,5
1,0.8399997,-6.660944,-1.554669,10,0.2518393,1,5,5
1,0.8599997,-6.67233,-1.611617,10,0.2576042,1,5,5
1,0.8799997,-6.683717,-1.657175,10,0,1,5,5
1,0.8999997,-6.683717,-1.691343,10,0,1,5,5
1,0.9199997,-6.683717,-1.702733,10,0,1,5,5
1,0.9399996,-6.683717,-1.714122,10,0,1,5,5
1,0.9599996,-6.683717,-1.725512,10,0,1,5,5
1,0.9799996,-6.683717,-1.736901,10,0,1,5,5
1,0.9999996,-6.683717,-1.748291,10,0,1,5,5
1,1.02,-6.67233,-1.77107,10,0,1,5,5
1,1.04,-6.660944,-1.793849,10,0,1,5,5
1,1.06,-6.604013,-1.896355,10,0,1,5,5
1,1.08,-6.535696,-2.021639,10,0,1,5,5
1,1.1,-6.478765,-2.135535,10,0,1,5,5
1,1.12,-6.410447,-2.260819,10,0,1,5,5
1,1.14,-6.376288,-2.294988,10,0,1,5,5
1,1.159999,-6.376288,-2.306377,10,0,1,5,5
1,1.179999,-6.364902,-2.306377,10,0,1,5,5
1,1.199999,-6.319357,-2.203872,10,0,1,5,5
1,1.219999,-6.285199,-2.101366,10,0,1,5,5
1,1.239999,-6.216882,-1.873576,10,0.7663733,1,5,5
