Trial,time,PositionX,PositionY,PositionZ,frameDiff,userLevel,trialOffset,levelOffset
2,5.219996,-3.030978,2.582481,10,0,2,6,11
2,5.239996,-2.974112,2.582481,10,0,2,6,11
2,5.259996,-2.928618,2.582481,10,0,2,6,11
2,5.279996,-2.860379,2.571104,10,0,2,6,11
2,5.299996,-2.780766,2.559729,10,0.5618936,2,6,11
2,5.319996,-2.701153,2.525599,10,0,2,6,11
2,5.339996,-2.632913,2.491469,10,0,2,6,11
2,5.359996,-2.5533,2.434586,10,0,2,6,11
2,5.379996,-2.519181,2.38908,10,0,2,6,11
2,5.399996,-2.428195,2.252561,10,0,2,6,11
2,5.419996,-2.394075,2.161548,10,0,2,6,11
2,5.439996,-2.314462,2.002277,10,0,2,6,11
2,5.459996,-2.268969,1.92264,10,0,2,6,11
2,5.479996,-2.223475,1.774746,10,0,2,6,11
2,5.499996,-2.189356,1.66098,10,0,2,6,11
2,5.519996,-2.177983,1.581343,10,0,2,6,11
2,5.539996,-2.155236,1.410695,10,0,2,6,11
2,5.559996,-2.132489,1.194541,10,0,2,6,11
2,5.579996,-2.132489,1.069398,10,0,2,6,11
2,5.599996,-2.132489,0.8532435,10,0,2,6,11
2,5.619996,-2.132489,0.750854,10,0,2,6,11
2,5.639996,-2.132489,0.5802059,10,0,2,6,11
2,5.659996,-2.143862,0.5005699,10,0,2,6,11
2,5.679996,-2.166609,0.3868037,10,0,2,6,11
2,5.699996,-2.189356,0.3071684,10,0,2,6,11
2,5.719995,-2.246222,0.1934028,10,0,2,6,11
2,5.739995,-2.280342,0.1137662,10,0,2,6,11
2,5.759995,-2.325835,0.03413081,10,0,2,6,11
2,5.779995,-2.371328,-0.03412873,10,0,2,6,11
2,5.799995,-2.405448,-0.1137641,10,0,2,6,11
2,5.819995,-2.473687,-0.2161533,10,2.410556,2,6,11
2,5.839995,-2.541927,-0.2957898,10,2.501032,2,6,11
2,5.859995,-2.58742,-0.3640494,10,2.57682,2,6,11
2,5.879995,-2.598794,-0.398179,10,2.612538,2,6,11
2,5.899995,-2.62154,-0.4323086,10,2.650597,2,6,11
2,5.919995,-2.632913,-0.4550612,10,2.675221,2,6,11
2,5.939995,-2.644287,-0.5005682,10,2.58855,2,6,11
2,5.959995,-2.644287,-0.5346978,10,2.461305,2,6,11
2,5.979995,-2.644287,-0.5460739,10,2.289673,2,6,11
2,5.999995,-2.644287,-0.5574504,10,2.10126,2,6,11
2,6.019995,-2.644287,-0.5574504,10,1.887557,2,6,11
2,6.039995,-2.644287,-0.5574504,10,1.668197,2,6,11
2,6.059995,-2.644287,-0.5574504,10,1.438888,2,6,11
2,6.079995,-2.644287,-0.5574504,10,1.194317,2,6,11
2,6.099995,-2.644287,-0.5574504,10,0.9509776,2,6,11
2,6.119995,-2.644287,-0.5574504,10,0.7192711,2,6,11
2,6.139995,-2.644287,-0.5574504,10,0.5145931,2,6,11
2,6.159995,-2.644287,-0.5574504,10,0.368149,2,6,11
2,6.179995,-2.644287,-0.5574504,10,0.2773847,2,6,11
2,6.199995,-2.644287,-0.5574504,10,0.240663,2,6,11
2,6.219995,-2.644287,-0.5574504,10,0,2,6,11
2,6.239995,-2.644287,-0.5574504,10,0,2,6,11
2,6.259995,-2.644287,-0.5574504,10,0,2,6,11
2,6.279995,-2.644287,-0.5574504,10,0,2,6,11
2,6.299995,-2.644287,-0.5574504,10,0,2,6,11
2,6.319995,-2.644287,-0.5574504,10,0,2,6,11
2,6.339995,-2.644287,-0.5574504,10,0,2,6,11
2,6.359995,-2.644287,-0.5574504,10,0,2,6,11
2,6.379995,-2.644287,-0.5574504,10,0,2,6,11
2,6.399995,-2.644287,-0.5460739,10,0,2,6,11
2,6.419995,-2.632913,-0.5460739,10,0,2,6,11
2,6.439995,-2.610167,-0.5460739,10,0,2,6,11
2,6.459995,-2.610167,-0.5460739,10,0,2,6,11
2,6.479995,-2.598794,-0.5460739,10,0,2,6,11
2,6.499995,-2.598794,-0.5460739,10,0,2,6,11
2,6.519995,-2.58742,-0.5460739,10,0,2,6,11
2,6.539995,-2.5533,-0.5574504,10,0,2,6,11
2,6.559995,-2.519181,-0.5688274,10,0.2728913,2,6,11
2,6.579995,-2.507807,-0.5802038,10,0,2,6,11
2,6.599995,-2.462314,-0.6143335,10,0,2,6,11
2,6.619995,-2.416821,-0.6370869,10,0,2,6,11
2,6.639995,-2.371328,-0.6712165,10,0,2,6,11
2,6.659995,-2.314462,-0.7053462,10,0,2,6,11
2,6.679995,-2.234849,-0.7508522,10,0,2,6,11
2,6.699995,-2.166609,-0.8191115,10,0,2,6,11
2,6.719995,-2.075623,-0.887371,10,0,2,6,11
2,6.739995,-2.03013,-0.9328768,10,0.8318051,2,6,11
2,6.759995,-1.973264,-1.02389,10,0,2,6,11
2,6.779994,-1.96189,-1.092149,10,0,2,6,11
2,6.799994,-1.950517,-1.240044,10,0,2,6,11
2,6.819994,-1.950517,-1.365187,10,0,2,6,11
2,6.839994,-1.973264,-1.604095,10,0,2,6,11
2,6.859994,-2.018757,-1.786119,10,0,2,6,11
2,6.879994,-2.06425,-2.002275,10,0,2,6,11
2,6.899994,-2.075623,-2.127416,10,0,2,6,11
2,6.919994,-2.075623,-2.286688,10,0,2,6,11
2,6.939994,-2.086996,-2.343571,10,0,2,6,11
2,6.959994,-2.086996,-2.400454,10,0,2,6,11
2,6.979994,-2.086996,-2.434584,10,0,2,6,11
2,6.999994,-2.086996,-2.468713,10,0,2,6,11
2,7.019994,-2.086996,-2.491467,10,0,2,6,11
2,7.039994,-2.086996,-2.536973,10,0,2,6,11
2,7.059994,-2.086996,-2.571102,10,0,2,6,11
2,7.079994,-2.086996,-2.616609,10,2.338538,2,6,11
2,7.099994,-2.075623,-2.650739,10,1.560348,2,6,11
2,7.119994,-2.06425,-2.696245,10,1.603588,2,6,11
2,7.139994,-2.041503,-2.741751,10,1.645518,2,6,11
2,7.159994,-1.950517,-2.87827,10,1.772413,2,6,11
2,7.179994,-1.893651,-2.946529,10,1.83763,2,6,11
2,7.199994,-1.893651,-2.969282,10,1.532138,2,6,11
2,7.219994,-1.893651,-2.980659,10,1.167416,2,6,11
2,7.239994,-1.893651,-3.026165,10,0.7964904,2,6,11
2,7.259994,-1.893651,-3.060295,10,0.4224029,2,6,11
2,7.279994,-1.905024,-3.117177,10,0.1379961,2,6,11
2,7.299994,-1.916397,-3.162684,10,0,2,6,11
2,7.319994,-1.92777,-3.208191,10,0.1663691,2,6,11
2,7.339994,-1.92777,-3.230943,10,0,2,6,11
2,7.359994,-1.939144,-3.287826,10,0,2,6,11
2,7.379994,-1.939144,-3.31058,10,0,2,6,11
2,7.399994,-1.939144,-3.321955,10,0,2,6,11
2,7.419994,-1.939144,-3.321955,10,0,2,6,11
2,7.439994,-1.939144,-3.321955,10,0,2,6,11
2,7.459994,-1.939144,-3.321955,10,0,2,6,11
2,7.479994,-1.939144,-3.321955,10,0,2,6,11
2,7.499994,-1.939144,-3.321955,10,0,2,6,11
2,7.519994,-1.939144,-3.321955,10,0,2,6,11
2,7.539994,-1.939144,-3.321955,10,0,2,6,11
2,7.559994,-1.950517,-3.333333,10,0,2,6,11
2,7.579994,-1.96189,-3.333333,10,0,2,6,11
2,7.599994,-1.973264,-3.333333,10,0,2,6,11
2,7.619994,-1.984637,-3.333333,10,0,2,6,11
2,7.639994,-2.018757,-3.333333,10,0,2,6,11
2,7.659994,-2.03013,-3.333333,10,0,2,6,11
2,7.679994,-2.052876,-3.321955,10,0,2,6,11
2,7.699994,-2.052876,-3.31058,10,0,2,6,11
2,7.719994,-2.09837,-3.287826,10,0,2,6,11
2,7.739994,-2.132489,-3.265073,10,0,2,6,11
2,7.759994,-2.212102,-3.185437,10,0,2,6,11
2,7.779994,-2.268969,-3.151307,10,0,2,6,11
2,7.799994,-2.303088,-3.117177,10,0,2,6,11
2,7.819993,-2.325835,-3.105801,10,0,2,6,11
2,7.839993,-2.382701,-3.060295,10,0,2,6,11
2,7.859993,-2.428195,-3.014788,10,0,2,6,11
2,7.879993,-2.507807,-2.935153,10,0,2,6,11
2,7.899993,-2.564674,-2.889646,10,0,2,6,11
2,7.919993,-2.632913,-2.798634,10,0,2,6,11
2,7.939993,-2.678406,-2.718998,10,0,2,6,11
2,7.959993,-2.735273,-2.593856,10,0,2,6,11
2,7.979993,-2.758019,-2.491467,10,0,2,6,11
2,7.999993,-2.792139,-2.354948,10,0,2,6,11
2,8.019994,-2.803513,-2.275312,10,0,2,6,11
2,8.039994,-2.814886,-2.11604,10,0,2,6,11
2,8.059995,-2.814886,-2.047781,10,0,2,6,11
2,8.079995,-2.792139,-1.934015,10,0,2,6,11
2,8.099996,-2.769392,-1.877132,10,0,2,6,11
2,8.119996,-2.678406,-1.706484,10,0,2,6,11
2,8.139997,-2.62154,-1.638224,10,0,2,6,11
2,8.159997,-2.496434,-1.490329,10,0,2,6,11
2,8.179997,-2.428195,-1.410693,10,0,2,6,11
2,8.199998,-2.291715,-1.285551,10,0,2,6,11
2,8.219998,-2.234849,-1.228668,10,0,2,6,11
2,8.239999,-2.121116,-1.137655,10,0,2,6,11
2,8.259999,-2.06425,-1.080773,10,0,2,6,11
2,8.28,-2.018757,-1.046643,10,0,2,6,11
2,8.3,-1.984637,-1.02389,10,0,2,6,11
2,8.320001,-1.939144,-1.012514,10,0,2,6,11
2,8.340001,-1.92777,-1.001136,10,0,2,6,11
2,8.360002,-1.905024,-0.9897602,10,0,2,6,11
2,8.380002,-1.882277,-0.9897602,10,0,2,6,11
2,8.400002,-1.870904,-0.9783837,10,0,2,6,11
2,8.420003,-1.859531,-0.9783837,10,0,2,6,11
2,8.440003,-1.859531,-0.9783837,10,0,2,6,11
2,8.460004,-1.859531,-0.9783837,10,0,2,6,11
2,8.480004,-1.859531,-0.9783837,10,0,2,6,11
2,8.500005,-1.859531,-0.9783837,10,0,2,6,11
2,8.520005,-1.859531,-0.9783837,10,0,2,6,11
2,8.540006,-1.848157,-0.9783837,10,0,2,6,11
2,8.560006,-1.825411,-0.9897602,10,0,2,6,11
2,8.580007,-1.802665,-1.012514,10,0,2,6,11
2,8.600007,-1.768544,-1.035266,10,0,2,6,11
2,8.620008,-1.734425,-1.046643,10,0,2,6,11
2,8.640008,-1.688931,-1.069396,10,0,2,6,11
2,8.660008,-1.654812,-1.080773,10,0,2,6,11
2,8.680009,-1.597945,-1.092149,10,0,2,6,11
2,8.700009,-1.552452,-1.092149,10,0,2,6,11
2,8.72001,-1.518332,-1.080773,10,0.3724299,2,6,11
2,8.74001,-1.495586,-1.080773,10,0,2,6,11
2,8.760011,-1.450093,-1.058019,10,0,2,6,11
2,8.780011,-1.427346,-1.035266,10,0,2,6,11
2,8.800012,-1.393227,-1.012514,10,0,2,6,11
2,8.820012,-1.381853,-1.001136,10,0,2,6,11
2,8.840013,-1.37048,-0.9897602,10,0,2,6,11
2,8.860013,-1.37048,-0.9783837,10,0,2,6,11
2,8.880013,-1.347733,-0.9670067,10,0,2,6,11
2,8.900014,-1.347733,-0.9670067,10,0,2,6,11
2,8.920014,-1.347733,-0.9670067,10,0,2,6,11
2,8.940015,-1.347733,-0.9670067,10,0,2,6,11
2,8.960015,-1.347733,-0.9670067,10,0,2,6,11
2,8.980016,-1.347733,-0.9670067,10,0,2,6,11
2,9.000016,-1.347733,-0.9670067,10,0,2,6,11
2,9.020017,-1.347733,-0.9670067,10,0,2,6,11
2,9.040017,-1.347733,-0.9670067,10,0,2,6,11
2,9.060018,-1.347733,-0.9670067,10,0,2,6,11
2,9.080018,-1.33636,-0.9670067,10,0,2,6,11
2,9.100019,-1.324987,-0.9897602,10,0,2,6,11
2,9.120019,-1.290867,-1.012514,10,0,2,6,11
2,9.140019,-1.245374,-1.046643,10,0,2,6,11
2,9.16002,-1.120268,-1.103525,10,0.2232009,2,6,11
2,9.18002,-1.029281,-1.137655,10,0,2,6,11
2,9.200021,-0.9724151,-1.137655,10,0,2,6,11
2,9.220021,-0.9610421,-1.137655,10,0,2,6,11
2,9.240022,-0.9496679,-1.058019,10,0,2,6,11
2,9.260022,-0.9382955,-0.9215006,10,0,2,6,11
2,9.280023,-0.9382955,-0.7508522,10,0,2,6,11
2,9.300023,-0.9382955,-0.5802038,10,0,2,6,11
2,9.320024,-0.9382955,-0.2730364,10,0.801138,2,6,11
2,9.340024,-0.9382955,-0.06825835,10,0,2,6,11
2,9.360024,-0.9269218,0.3071684,10,0,2,6,11
2,9.380025,-0.9155483,0.5347002,10,1.524718,2,6,11
2,9.400025,-0.881428,0.8418673,10,1.582507,2,6,11
2,9.420026,-0.8473083,1.035268,10,1.518592,2,6,11
2,9.440026,-0.7904426,1.274176,10,1.463637,2,6,11
2,9.460027,-0.7335762,1.433448,10,1.31565,2,6,11
2,9.480027,-0.6312166,1.615473,10,1.176646,2,6,11
2,9.500028,-0.5288576,1.740616,10,0,2,6,11
2,9.520028,-0.3810047,1.843005,10,1.25289,2,6,11
2,9.540029,-0.2900187,1.877134,10,0,2,6,11
2,9.560029,-0.07392646,1.899888,10,0,2,6,11
2,9.580029,0.1080473,1.899888,10,0,2,6,11
2,9.60003,0.3923777,1.888511,10,0.8259511,2,6,11
2,9.62003,0.5174846,1.854381,10,0,2,6,11
2,9.640031,0.6767105,1.786121,10,0,2,6,11
2,9.660031,0.8018162,1.729239,10,0,2,6,11
2,9.680032,0.926923,1.649603,10,0.3595847,2,6,11
2,9.700032,1.063402,1.558591,10,0,2,6,11
2,9.720033,1.177134,1.478954,10,0,2,6,11
2,9.740033,1.256747,1.410695,10,0,2,6,11
2,9.760034,1.461466,1.2628,10,0,2,6,11
2,9.780034,1.563826,1.194541,10,0,2,6,11
2,9.800035,1.745799,1.080775,10,0,2,6,11
2,9.820035,1.825411,1.023892,10,0,2,6,11
2,9.840035,1.85953,0.9897625,10,0,2,6,11
2,9.860036,1.882277,0.9556329,10,0,2,6,11
2,9.880036,1.916397,0.9101266,10,0,2,6,11
2,9.900037,1.927771,0.8873737,10,0,2,6,11
2,9.920037,1.939144,0.8646196,10,0,2,6,11
2,9.940038,1.939144,0.8532435,10,0,2,6,11
2,9.960038,1.939144,0.8532435,10,0,2,6,11
2,9.980039,1.939144,0.8532435,10,0,2,6,11
2,10.00004,1.939144,0.8532435,10,0,2,6,11
2,10.02004,1.939144,0.8532435,10,0,2,6,11
2,10.04004,1.939144,0.8532435,10,0,2,6,11
2,10.06004,1.939144,0.8532435,10,0,2,6,11
2,10.08004,1.905024,0.9101266,10,0,2,6,11
2,10.10004,1.870904,0.9670085,10,0,2,6,11
2,10.12004,1.779919,1.103528,10,0,2,6,11
2,10.14004,1.745799,1.171787,10,0,2,6,11
2,10.16004,1.666185,1.285553,10,0,2,6,11
2,10.18004,1.632065,1.342435,10,0,2,6,11
2,10.20004,1.552453,1.490331,10,0.2662678,2,6,11
2,10.22004,1.529705,1.547213,10,0,2,6,11
2,10.24004,1.518332,1.649603,10,0,2,6,11
2,10.26005,1.506959,1.69511,10,0,2,6,11
2,10.28005,1.506959,1.774746,10,0,2,6,11
2,10.30005,1.506959,1.808875,10,0,2,6,11
2,10.32005,1.518332,1.877134,10,0,2,6,11
2,10.34005,1.529705,1.911264,10,0,2,6,11
2,10.36005,1.5752,1.968147,10,0.17064,2,6,11
2,10.38005,1.597946,1.990899,10,0,2,6,11
2,10.40005,1.643439,2.025029,10,0,2,6,11
2,10.42005,1.688931,2.036407,10,0,2,6,11
2,10.44005,1.745799,2.036407,10,0,2,6,11
2,10.46005,1.802664,2.036407,10,0.1047719,2,6,11
2,10.48005,1.916397,2.013654,10,0,2,6,11
2,10.50005,2.007383,1.968147,10,0.006239646,2,6,11
2,10.52005,2.109743,1.888511,10,0.0338099,2,6,11
2,10.54005,2.155236,1.831628,10,0,2,6,11
2,10.56005,2.189355,1.763369,10,0.07091033,2,6,11
2,10.58005,2.223475,1.69511,10,0,2,6,11
2,10.60005,2.234848,1.638227,10,0,2,6,11
2,10.62005,2.246223,1.59272,10,0.06987428,2,6,11
2,10.64005,2.246223,1.569967,10,0,2,6,11
2,10.66005,2.246223,1.547213,10,0,2,6,11
2,10.68005,2.257596,1.535838,10,0,2,6,11
2,10.70006,2.257596,1.524461,10,0,2,6,11
2,10.72006,2.257596,1.524461,10,0,2,6,11
2,10.74006,2.257596,1.524461,10,0,2,6,11
2,10.76006,2.257596,1.524461,10,0,2,6,11
2,10.78006,2.257596,1.524461,10,0,2,6,11
2,10.80006,2.257596,1.524461,10,0,2,6,11
2,10.82006,2.257596,1.524461,10,0,2,6,11
2,10.84006,2.257596,1.524461,10,0,2,6,11
2,10.86006,2.257596,1.524461,10,0,2,6,11
2,10.88006,2.257596,1.524461,10,0,2,6,11
2,10.90006,2.257596,1.524461,10,0,2,6,11
2,10.92006,2.257596,1.524461,10,0,2,6,11
2,10.94006,2.257596,1.524461,10,0,2,6,11
2,10.96006,2.257596,1.524461,10,0,2,6,11
2,10.98006,2.257596,1.524461,10,0,2,6,11
2,11.00006,2.257596,1.524461,10,0,2,6,11
2,11.02006,2.257596,1.524461,10,0,2,6,11
2,11.04006,2.257596,1.524461,10,0,2,6,11
2,11.06006,2.257596,1.524461,10,0,2,6,11
2,11.08006,2.257596,1.524461,10,0,2,6,11
2,11.10006,2.257596,1.524461,10,0,2,6,11
2,11.12006,2.257596,1.524461,10,0,2,6,11
2,11.14007,2.257596,1.524461,10,0,2,6,11
2,11.16007,2.257596,1.524461,10,0,2,6,11
2,11.18007,2.257596,1.524461,10,0,2,6,11
2,11.20007,2.257596,1.524461,10,0,2,6,11
2,11.22007,2.257596,1.524461,10,0,2,6,11
2,11.24007,2.257596,1.524461,10,0,2,6,11
2,11.26007,2.257596,1.524461,10,0,2,6,11
2,11.28007,2.257596,1.524461,10,0,2,6,11
2,11.30007,2.257596,1.513084,10,0,2,6,11
2,11.32007,2.257596,1.422072,10,0.06507879,2,6,11
2,11.34007,2.223475,1.319683,10,0,2,6,11
2,11.36007,2.132489,1.160411,10,0.1649827,2,6,11
2,11.38007,2.06425,1.046645,10,0.2465113,2,6,11
2,11.40007,1.973263,0.9328789,10,0.3394563,2,6,11
2,11.42007,1.905024,0.8646196,10,0.4002712,2,6,11
2,11.44007,1.825411,0.7963604,10,0.4517197,2,6,11
2,11.46007,1.757171,0.750854,10,0.4740977,2,6,11
2,11.48007,1.666185,0.6939709,10,0.4969348,2,6,11
2,11.50007,1.620692,0.6825948,10,0.4745196,2,6,11
2,11.52007,1.586572,0.6712186,10,0.4370661,2,6,11
2,11.54007,1.563826,0.6598413,10,0.3983143,2,6,11
2,11.56007,1.54108,0.6598413,10,0.3841681,2,6,11
2,11.58008,1.506959,0.6712186,10,0.4063412,2,6,11
2,11.60008,1.47284,0.6939709,10,0,2,6,11
2,11.62008,1.461466,0.7053483,10,0,2,6,11
2,11.64008,1.43872,0.7394779,10,0,2,6,11
2,11.66008,1.415973,0.7622308,10,0,2,6,11
2,11.68008,1.393227,0.8077377,10,0.4636036,2,6,11
2,11.70008,1.381854,0.8418673,10,0,2,6,11
2,11.72008,1.370481,0.8987492,10,0,2,6,11
2,11.74008,1.370481,0.9328789,10,0.4584814,2,6,11
2,11.76008,1.370481,0.9897625,10,0,2,6,11
2,11.78008,1.370481,1.046645,10,0,2,6,11
2,11.80008,1.393227,1.137657,10,0.4067202,2,6,11
2,11.82008,1.404601,1.194541,10,0,2,6,11
2,11.84008,1.43872,1.274176,10,0.3649933,2,6,11
2,11.86008,1.461466,1.331059,10,0,2,6,11
2,11.88008,1.484212,1.422072,10,0,2,6,11
2,11.90008,1.518332,1.535838,10,0.3199274,2,6,11
2,11.92008,1.620692,1.729239,10,0.2939938,2,6,11
2,11.94008,1.768545,1.968147,10,0.332099,2,6,11
2,11.96008,1.893651,2.127418,10,0.3785952,2,6,11
2,11.98008,2.018756,2.286691,10,0.4591707,2,6,11
2,12.00008,2.166609,2.468715,10,0.5852153,2,6,11
2,12.02009,2.257596,2.582481,10,0.6506698,2,6,11
2,12.04009,2.348581,2.68487,10,0.7016067,2,6,11
2,12.06009,2.394074,2.719,10,0.6730611,2,6,11
2,12.08009,2.439568,2.75313,10,0.6402061,2,6,11
2,12.10009,2.450941,2.764506,10,0.5799736,2,6,11
2,12.12009,2.462315,2.764506,10,0.5067233,2,6,11
2,12.14009,2.473688,2.764506,10,0.4377051,2,6,11
2,12.16009,2.496434,2.775882,10,0.3720369,2,6,11
2,12.18009,2.541927,2.775882,10,0.280533,2,6,11
2,12.20009,2.712526,2.810012,10,0.1330244,2,6,11
2,12.22009,2.826259,2.832766,10,0.116476,2,6,11
2,12.24009,3.053724,2.889649,10,0,2,6,11
2,12.26009,3.099217,2.912401,10,0,2,6,11
2,12.28009,3.110592,2.935155,10,0,2,6,11
2,12.30009,3.110592,2.946531,10,0,2,6,11
2,12.32009,3.110592,2.946531,10,0,2,6,11
2,12.34009,3.110592,2.957908,10,0,2,6,11
2,12.36009,3.065098,2.980661,10,0,2,6,11
2,12.38009,2.985485,2.992038,10,0.3369347,2,6,11
2,12.40009,2.803513,3.026168,10,0,2,6,11
2,12.42009,2.65566,3.026168,10,0.1786742,2,6,11
2,12.44009,2.405447,3.026168,10,0.2379119,2,6,11
2,12.4601,2.325835,3.026168,10,0.2445818,2,6,11
2,12.4801,2.268969,3.003414,10,0.2285391,2,6,11
2,12.5001,2.246223,2.980661,10,0.2093293,2,6,11
2,12.5201,2.212102,2.923778,10,0,2,6,11
2,12.5401,2.177982,2.821389,10,0.1156855,2,6,11
2,12.5601,2.132489,2.627988,10,0.07671764,2,6,11
2,12.5801,2.132489,2.480093,10,0.1129045,2,6,11
2,12.6001,2.132489,2.207055,10,0.286023,2,6,11
2,12.6201,2.143863,2.036407,10,0.3213377,2,6,11
2,12.6401,2.200729,1.740616,10,0.4462096,2,6,11
2,12.6601,2.246223,1.558591,10,0.4163182,2,6,11
2,12.6801,2.325835,1.274176,10,0.4503313,2,6,11
2,12.7001,2.405447,1.114905,10,0.3373944,2,6,11
2,12.7201,2.530554,0.9328789,10,0.2650458,2,6,11
2,12.7401,2.598794,0.83049,10,0.1441804,2,6,11
2,12.7601,2.68978,0.7167244,10,0.200149,2,6,11
2,12.7801,2.735273,0.6484652,10,0,2,6,11
2,12.8001,2.860379,0.4664403,10,0.2765982,2,6,11
2,12.8201,2.905872,0.3868037,10,0,2,6,11
2,12.8401,2.951366,0.2502853,10,0.3096545,2,6,11
2,12.8601,2.962739,0.1820254,10,0,2,6,11
2,12.88011,2.996858,-0.03412873,10,0.2463727,2,6,11
2,12.90011,2.996858,-0.2047771,10,0,2,6,11
2,12.92011,2.996858,-0.4778147,10,0.1833201,2,6,11
2,12.94011,2.996858,-0.6598392,10,0.1427402,2,6,11
2,12.96011,2.985485,-0.9328768,10,0.2100135,2,6,11
2,12.98011,2.962739,-1.114902,10,0.2136063,2,6,11
2,13.00011,2.905872,-1.365187,10,0.2937565,2,6,11
2,13.02011,2.860379,-1.547211,10,0.3123627,2,6,11
2,13.04011,2.814886,-1.626848,10,0.2395439,2,6,11
2,13.06011,2.769392,-1.695107,10,0.2065048,2,6,11
2,13.08011,2.712526,-1.751989,10,0,2,6,11
2,13.10011,2.65566,-1.786119,10,0.2276038,2,6,11
2,13.12011,2.598794,-1.808873,10,0,2,6,11
2,13.14011,2.5533,-1.820249,10,0,2,6,11
2,13.16011,2.473688,-1.831626,10,0,2,6,11
2,13.18011,2.394074,-1.843002,10,0.1498477,2,6,11
2,13.20011,2.166609,-1.843002,10,0,2,6,11
2,13.22011,1.99601,-1.843002,10,0.04393815,2,6,11
2,13.24011,1.791291,-1.843002,10,0.062619,2,6,11
2,13.26011,1.688931,-1.843002,10,0.1218719,2,6,11
2,13.28011,1.586572,-1.797496,10,0,2,6,11
2,13.30011,1.484212,-1.740613,10,0.1874869,2,6,11
2,13.32012,1.324986,-1.649601,10,0.2478267,2,6,11
2,13.34012,1.268121,-1.615471,10,0,2,6,11
2,13.36012,1.211254,-1.569965,10,0.2885228,2,6,11
2,13.38012,1.165761,-1.513082,10,0.3157431,2,6,11
2,13.40012,1.120268,-1.4562,10,0.3164122,2,6,11
2,13.42012,1.086148,-1.42207,10,0.2801346,2,6,11
2,13.44012,1.017908,-1.365187,10,0.2033636,2,6,11
2,13.46012,0.9041758,-1.285551,10,0.1058588,2,6,11
2,13.48012,0.8018162,-1.194538,10,0.1176791,2,6,11
2,13.50012,0.7676959,-1.171785,10,0.1268814,2,6,11
2,13.52012,0.7449499,-1.137655,10,0.1464774,2,6,11
2,13.54012,0.7222038,-1.114902,10,0.1403457,2,6,11
2,13.56012,0.6767105,-1.046643,10,0.1011401,2,6,11
2,13.58012,0.6425903,-1.001136,10,0.04989686,2,6,11
2,13.60012,0.5629767,-0.8987471,10,0.1604645,2,6,11
2,13.62012,0.426498,-0.8077353,10,0.2530992,2,6,11
2,13.64012,0.2331518,-0.7394761,10,0.2848324,2,6,11
2,13.66012,0.08530007,-0.7167226,10,0.2723121,2,6,11
2,13.68012,-0.1421658,-0.6939691,10,0.2162144,2,6,11
2,13.70012,-0.2672715,-0.6939691,10,0,2,6,11
2,13.72012,-0.426498,-0.6939691,10,0.0962313,2,6,11
2,13.74012,-0.517484,-0.6825927,10,0,2,6,11
2,13.76013,-0.6653369,-0.6598392,10,0.06197614,2,6,11
2,13.78013,-0.9155483,-0.6029573,10,0.09072118,2,6,11
2,13.80013,-1.165761,-0.5346978,10,0.1539973,2,6,11
2,13.82013,-1.381853,-0.4778147,10,0.255826,2,6,11
2,13.84013,-1.666185,-0.398179,10,0.3806884,2,6,11
2,13.86013,-1.779918,-0.352672,10,0,2,6,11
2,13.88013,-1.870904,-0.2730364,10,0,2,6,11
2,13.90013,-1.916397,-0.193401,10,0.4379433,2,6,11
2,13.92013,-2.007383,0.01137733,10,0.4083713,2,6,11
2,13.94013,-2.041503,0.1251435,10,0,2,6,11
2,13.96013,-2.06425,0.3526741,10,0.2948667,2,6,11
2,13.98013,-2.075623,0.5347002,10,0.2582887,2,6,11
2,14.00013,-2.075623,0.83049,10,0.3247802,2,6,11
2,14.02013,-2.075623,1.046645,10,0.4383687,2,6,11
2,14.04013,-2.03013,1.342435,10,0.6082754,2,6,11
2,14.06013,-2.007383,1.569967,10,0.7293668,2,6,11
2,14.08013,-1.92777,1.92264,10,0.9261107,2,6,11
2,14.10013,-1.882277,2.104666,10,0.9819781,2,6,11
2,14.12013,-1.814038,2.35495,10,1.087865,2,6,11
2,14.14013,-1.779918,2.480093,10,1.108774,2,6,11
2,14.16013,-1.711678,2.639363,10,1.138667,2,6,11
2,14.18013,-1.688931,2.707623,10,1.14606,2,6,11
2,14.20014,-1.597945,2.810012,10,1.119177,2,6,11
2,14.22014,-1.495586,2.901025,10,1.067258,2,6,11
2,14.24014,-1.359106,3.003414,10,0.9811533,2,6,11
2,14.26014,-1.245374,3.071673,10,0,2,6,11
2,14.28014,-1.074775,3.162686,10,0.7610559,2,6,11
2,14.30014,-0.9269218,3.219568,10,0,2,6,11
2,14.32014,-0.7222032,3.299205,10,0.4607387,2,6,11
2,14.34014,-0.517484,3.367465,10,0,2,6,11
2,14.36014,-0.2217788,3.447101,10,0.1144942,2,6,11
2,14.38014,-0.03980619,3.492606,10,0,2,6,11
2,14.40014,0.2331518,3.560865,10,0,2,6,11
2,14.42014,0.3696317,3.594995,10,0.5712695,2,6,11
2,14.44014,0.4947374,3.606372,10,0,2,6,11
2,14.46014,0.5402306,3.606372,10,0,2,6,11
2,14.48014,0.597097,3.606372,10,0,2,6,11
2,14.50014,0.6425903,3.606372,10,0.8328511,2,6,11
2,14.52014,0.7222038,3.583619,10,0.9035322,2,6,11
2,14.54014,0.8473095,3.51536,10,0.9853901,2,6,11
