Trial,time,PositionX,PositionY,PositionZ,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.02,-7.993133,0.07403255,10,0,1,5,5
1,0.04,-7.947588,0.1195908,10,0.06525198,1,5,5
1,0.06,-7.924816,0.13098,10,0.05492127,1,5,5
1,0.08,-7.902043,0.1537591,10,0.03317133,1,5,5
1,0.09999999,-7.879271,0.165149,10,0.02566485,1,5,5
1,0.12,-7.879271,0.165149,10,0,1,5,5
1,0.14,-7.867885,0.165149,10,0,1,5,5
1,0.16,-7.856499,0.1765382,10,0,1,5,5
1,0.18,-7.82234,0.1765382,10,0.025472,1,5,5
1,0.2,-7.742636,0.1765382,10,0.02006149,1,5,5
1,0.22,-7.697092,0.1765382,10,0.03389952,1,5,5
1,0.24,-7.606001,0.1765382,10,0.001152991,1,5,5
1,0.26,-7.571842,0.1765382,10,0,1,5,5
1,0.28,-7.526298,0.1765382,10,0.06544106,1,5,5
1,0.3,-7.503525,0.1765382,10,0,1,5,5
1,0.32,-7.492139,0.1765382,10,0,1,5,5
1,0.34,-7.492139,0.1765382,10,0,1,5,5
1,0.36,-7.480753,0.1765382,10,0,1,5,5
1,0.38,-7.469367,0.1537591,10,0,1,5,5
1,0.4,-7.423822,0.1082009,10,0,1,5,5
1,0.42,-7.401049,0.07403255,10,0.106214,1,5,5
1,0.4400001,-7.366891,0.03986418,10,0,1,5,5
1,0.4600001,-7.332731,0.005695224,10,0,1,5,5
1,0.4800001,-7.298573,-0.05125225,10,0.1551576,1,5,5
1,0.5000001,-7.264414,-0.1195893,10,0,1,5,5
1,0.52,-7.196097,-0.222095,10,0.2118668,1,5,5
1,0.54,-7.161938,-0.3132111,10,0,1,5,5
1,0.56,-7.082235,-0.461275,10,0.2487061,1,5,5
1,0.58,-7.059463,-0.5182225,10,0,1,5,5
1,0.6,-7.025303,-0.5979493,10,0,1,5,5
1,0.6199999,-7.013918,-0.6548968,10,0,1,5,5
1,0.6399999,-6.991145,-0.768792,10,0.2369923,1,5,5
1,0.6599999,-6.979759,-0.8371291,10,0,1,5,5
1,0.6799999,-6.956986,-0.9054664,10,0,1,5,5
1,0.6999999,-6.956986,-0.9396347,10,0.2440775,1,5,5
1,0.7199998,-6.945601,-0.9738034,10,0,1,5,5
1,0.7399998,-6.934214,-1.007972,10,0,1,5,5
1,0.7599998,-6.934214,-1.064919,10,0,1,5,5
1,0.7799998,-6.922828,-1.178815,10,0.1899044,1,5,5
1,0.7999998,-6.911441,-1.269931,10,0,1,5,5
1,0.8199998,-6.900055,-1.3041,10,0.1610832,1,5,5
1,0.8399997,-6.900055,-1.326879,10,0,1,5,5
1,0.8599997,-6.900055,-1.349658,10,0,1,5,5
1,0.8799997,-6.85451,-1.463553,10,0.105141,1,5,5
1,0.8999997,-6.843124,-1.54328,10,0.09310967,1,5,5
1,0.9199997,-6.797579,-1.702733,10,0,1,5,5
