Trial,time,PositionX,PositionY,PositionZ,frameDiff,userLevel,preTrialOffset,preLevelOffset
1,0.02,-7.998941,0.07411301,10,0,1,5,5
1,0.04,-7.988354,0.0794071,10,0,1,5,5
1,0.06,-7.98306,0.08470118,10,0,1,5,5
1,0.08,-7.967178,0.09528875,10,0.08673979,1,5,5
1,0.09999999,-7.956591,0.1058763,10,0,1,5,5
1,0.12,-7.946003,0.1164639,10,0,1,5,5
1,0.14,-7.935416,0.1217574,10,0.06343544,1,5,5
1,0.16,-7.924829,0.132345,10,0,1,5,5
1,0.18,-7.919534,0.137639,10,0,1,5,5
1,0.2,-7.91424,0.137639,10,0.05113389,1,5,5
1,0.22,-7.908947,0.1429325,10,0,1,5,5
1,0.24,-7.903653,0.1482266,10,0,1,5,5
1,0.26,-7.898359,0.1535201,10,0,1,5,5
1,0.28,-7.861302,0.1799893,10,0.01026338,1,5,5
1,0.3,-7.824246,0.195871,10,0.02252658,1,5,5
1,0.32,-7.797777,0.2064586,10,0,1,5,5
1,0.34,-7.776602,0.2170461,10,0,1,5,5
1,0.36,-7.755426,0.2223396,10,0.0325119,1,5,5
1,0.38,-7.739545,0.2276337,10,0,1,5,5
1,0.4,-7.718369,0.2276337,10,0,1,5,5
1,0.42,-7.702488,0.2276337,10,0.04350369,1,5,5
1,0.4400001,-7.686607,0.2276337,10,0,1,5,5
1,0.4600001,-7.681313,0.2276337,10,0,1,5,5
1,0.4800001,-7.670725,0.2276337,10,0,1,5,5
1,0.5000001,-7.654844,0.2276337,10,0,1,5,5
1,0.52,-7.612494,0.2276337,10,0.05233211,1,5,5
1,0.54,-7.586024,0.2276337,10,0,1,5,5
1,0.56,-7.548968,0.2223396,10,0,1,5,5
1,0.58,-7.527793,0.2170461,10,0,1,5,5
1,0.6,-7.506618,0.2117521,10,0.1044618,1,5,5
1,0.6199999,-7.49603,0.2117521,10,0,1,5,5
1,0.6399999,-7.480148,0.2064586,10,0,1,5,5
1,0.6599999,-7.469561,0.2011645,10,0,1,5,5
1,0.6799999,-7.45368,0.195871,10,0,1,5,5
1,0.6999999,-7.443092,0.1905769,10,0,1,5,5
1,0.7199998,-7.432504,0.1799893,10,0,1,5,5
1,0.7399998,-7.421916,0.1641083,10,0,1,5,5
1,0.7599998,-7.395447,0.132345,10,0,1,5,5
1,0.7799998,-7.379566,0.1005822,10,0.1403503,1,5,5
1,0.7999998,-7.353097,0.05823195,10,0,1,5,5
1,0.8199998,-7.331922,0.005294085,10,0,1,5,5
1,0.8399997,-7.294866,-0.08470088,10,0.1352857,1,5,5
1,0.8599997,-7.27369,-0.1588142,10,0,1,5,5
1,0.8799997,-7.257809,-0.2329275,10,0,1,5,5
1,0.8999997,-7.257809,-0.2858657,10,0.1232935,1,5,5
1,0.9199997,-7.252514,-0.3652728,10,0,1,5,5
1,0.9399996,-7.247221,-0.4129168,10,0,1,5,5
1,0.9599996,-7.236633,-0.4817364,10,0,1,5,5
1,0.9799996,-7.231339,-0.524087,10,0.1079503,1,5,5
1,0.9999996,-7.220752,-0.5823186,10,0,1,5,5
1,1.02,-7.215458,-0.6193754,10,0,1,5,5
1,1.04,-7.204871,-0.6723133,10,0,1,5,5
1,1.06,-7.199577,-0.7146639,10,0,1,5,5
1,1.08,-7.183695,-0.7781896,10,0.09618078,1,5,5
1,1.1,-7.173107,-0.8099523,10,0,1,5,5
1,1.12,-7.16252,-0.8523029,10,0,1,5,5
1,1.14,-7.151932,-0.8734781,10,0,1,5,5
1,1.159999,-7.136051,-0.9264162,10,0,1,5,5
1,1.179999,-7.12017,-0.9687662,10,0,1,5,5
1,1.199999,-7.088407,-1.053467,10,0.0702126,1,5,5
1,1.219999,-7.067232,-1.090524,10,0,1,5,5
1,1.239999,-7.030175,-1.175225,10,0.1207051,1,5,5
1,1.259999,-7.008999,-1.222869,10,0,1,5,5
1,1.279999,-6.96665,-1.30757,10,0,1,5,5
1,1.299999,-6.945474,-1.34992,10,0.09672359,1,5,5
1,1.319999,-6.903124,-1.429327,10,0.07062368,1,5,5
1,1.339999,-6.881949,-1.46109,10,0.0165533,1,5,5
1,1.359999,-6.844892,-1.52991,10,0,1,5,5
1,1.379999,-6.823717,-1.561672,10,0,1,5,5
1,1.399999,-6.781366,-1.619904,10,0,1,5,5
1,1.419999,-6.765484,-1.646374,10,0,1,5,5
1,1.439999,-6.728428,-1.694018,10,0,1,5,5
1,1.459999,-6.707253,-1.709899,10,0,1,5,5
1,1.479999,-6.686077,-1.736368,10,0,1,5,5
1,1.499999,-6.670196,-1.746956,10,0,1,5,5
1,1.519999,-6.664902,-1.75225,10,0,1,5,5
1,1.539999,-6.664902,-1.75225,10,0,1,5,5
1,1.559999,-6.664902,-1.75225,10,0,1,5,5
1,1.579999,-6.664902,-1.731074,10,0,1,5,5
1,1.599999,-6.659609,-1.625198,10,0.2761472,1,5,5
1,1.619999,-6.659609,-1.540497,10,0,1,5,5
1,1.639999,-6.643727,-1.41874,10,0.1444546,1,5,5
1,1.659999,-6.627846,-1.344627,10,0.1114494,1,5,5
1,1.679999,-6.611964,-1.254632,10,0,1,5,5
1,1.699999,-6.596083,-1.201694,10,0.03848002,1,5,5
1,1.719999,-6.574908,-1.132874,10,0,1,5,5
1,1.739999,-6.564321,-1.095818,10,0.06663091,1,5,5
1,1.759999,-6.53785,-1.026999,10,0,1,5,5
1,1.779999,-6.521969,-0.9952354,10,0,1,5,5
1,1.799999,-6.479619,-0.93171,10,0.1213043,1,5,5
1,1.819999,-6.447856,-0.8893594,10,0,1,5,5
1,1.839999,-6.400212,-0.8311275,10,0.1580696,1,5,5
1,1.859999,-6.357862,-0.7887772,10,0,1,5,5
1,1.879999,-6.294335,-0.735839,10,0.1758843,1,5,5
1,1.899999,-6.241397,-0.6987825,10,0,1,5,5
1,1.919999,-6.193753,-0.6723133,10,0,1,5,5
1,1.939999,-6.167285,-0.6670195,10,0.1672286,1,5,5
1,1.959999,-6.135521,-0.6670195,10,0,1,5,5
1,1.979999,-6.082583,-0.6670195,10,0,1,5,5
1,1.999999,-6.003176,-0.6881949,10,0,1,5,5
1,2.019999,-5.929063,-0.7040763,10,0.03044097,1,5,5
1,2.039999,-5.839068,-0.7252514,10,0,1,5,5
1,2.059999,-5.754367,-0.7464266,10,0.0937898,1,5,5
1,2.079999,-5.63261,-0.7781896,10,0.1436309,1,5,5
1,2.099999,-5.553203,-0.7993647,10,0.1676169,1,5,5
1,2.119999,-5.431446,-0.8417153,10,0.1765265,1,5,5
1,2.139999,-5.352038,-0.8681843,10,0.1698363,1,5,5
1,2.159999,-5.262043,-0.8946532,10,0.148468,1,5,5
1,2.179999,-5.209105,-0.9158283,10,0,1,5,5
1,2.199999,-5.140286,-0.9422973,10,0.1383993,1,5,5
1,2.219999,-5.108523,-0.9528849,10,0,1,5,5
1,2.239999,-5.066173,-0.9687662,10,0,1,5,5
1,2.259999,-5.044997,-0.97406,10,0,1,5,5
1,2.279999,-5.018528,-0.9899414,10,0,1,5,5
1,2.299999,-5.002647,-0.9952354,10,0.1305291,1,5,5
1,2.319999,-4.981472,-1.005823,10,0,1,5,5
1,2.339998,-4.955003,-1.016411,10,0,1,5,5
1,2.359998,-4.917946,-1.032292,10,0,1,5,5
1,2.379998,-4.891477,-1.048173,10,0,1,5,5
1,2.399998,-4.870302,-1.064055,10,0,1,5,5
1,2.419998,-4.85442,-1.074643,10,0,1,5,5
1,2.439998,-4.833245,-1.090524,10,0.1114818,1,5,5
1,2.459998,-4.817364,-1.106405,10,0,1,5,5
1,2.479998,-4.775013,-1.138168,10,0,1,5,5
1,2.499998,-4.737957,-1.169931,10,0,1,5,5
1,2.519998,-4.669137,-1.222869,10,0.1213837,1,5,5
1,2.539998,-4.605612,-1.270513,10,0,1,5,5
1,2.559998,-4.515617,-1.328745,10,0.1510077,1,5,5
1,2.579998,-4.452091,-1.360508,10,0,1,5,5
1,2.599998,-4.356803,-1.402858,10,0.1856633,1,5,5
1,2.619998,-4.298571,-1.41874,10,0,1,5,5
1,2.639998,-4.224457,-1.439915,10,0,1,5,5
1,2.659998,-4.171519,-1.445209,10,0.234384,1,5,5
1,2.679998,-4.086819,-1.445209,10,0,1,5,5
1,2.699998,-4.033881,-1.445209,10,0,1,5,5
1,2.719998,-3.949179,-1.434621,10,0.307165,1,5,5
1,2.739998,-3.896241,-1.424034,10,0,1,5,5
1,2.759998,-3.806247,-1.392271,10,0,1,5,5
1,2.779998,-3.753309,-1.371095,10,0,1,5,5
1,2.799998,-3.679196,-1.328745,10,0.405799,1,5,5
1,2.819998,-3.636845,-1.296983,10,0,1,5,5
1,2.839998,-3.573319,-1.23875,10,0,1,5,5
1,2.859998,-3.536263,-1.191106,10,0.455826,1,5,5
1,2.879998,-3.493912,-1.138168,10,0,1,5,5
1,2.899998,-3.478031,-1.111699,10,0,1,5,5
1,2.919998,-3.467443,-1.079936,10,0,1,5,5
1,2.939998,-3.462149,-1.058761,10,0,1,5,5
1,2.959998,-3.456856,-1.026999,10,0,1,5,5
1,2.979998,-3.451562,-1.000529,10,0,1,5,5
1,2.999998,-3.440974,-0.9581786,10,0.4462791,1,5,5
1,3.019998,-3.435681,-0.9211224,10,0,1,5,5
1,3.039998,-3.435681,-0.8734781,10,0,1,5,5
1,3.059998,-3.435681,-0.8311275,10,0,1,5,5
1,3.079998,-3.435681,-0.7834834,10,0,1,5,5
1,3.099998,-3.435681,-0.7411328,10,0,1,5,5
1,3.119998,-3.435681,-0.6881949,10,0.3710931,1,5,5
1,3.139998,-3.435681,-0.6352568,10,0,1,5,5
1,3.159998,-3.435681,-0.5770248,10,0,1,5,5
1,3.179998,-3.435681,-0.5399683,10,0,1,5,5
1,3.199998,-3.435681,-0.4870301,10,0.3341838,1,5,5
1,3.219998,-3.435681,-0.4446799,10,0,1,5,5
1,3.239998,-3.446268,-0.3917417,10,0,1,5,5
