Trial,time,PositionX,PositionY,PositionZ,frameDiff
test1,0.02,-7.951297,-0.2117524,10
test1,0.04,-7.829539,-0.1694018,10
test1,0.06,-7.734251,-0.1270515,10
test1,0.08,-7.596612,-0.05823195,10
test1,0.09999999,-7.501324,-0.005293787,10
test1,0.12,-7.353097,0.09528875,10
test1,0.14,-7.257809,0.1641083,10
test1,0.16,-7.114876,0.2752781,10
test1,0.18,-7.014293,0.3652728,10
test1,0.2,-6.876654,0.5029118,10
test1,0.22,-6.78666,0.5982,10
test1,0.24,-6.659609,0.7464266,10
test1,0.26,-6.585495,0.8470088,10
test1,0.28,-6.484913,1.00053,10
test1,0.3,-6.426681,1.106405,10
test1,0.32,-6.352568,1.259926,10
test1,0.34,-6.310217,1.355214,10
test1,0.36,-6.257279,1.503441,10
test1,0.38,-6.236104,1.598729,10
test1,0.4,-6.214928,1.725781,10
test1,0.42,-6.209635,1.815776,10
test1,0.4400001,-6.209635,1.93224,10
test1,0.4600001,-6.214928,2.006352,10
test1,0.4800001,-6.236104,2.106935,10
test1,0.5000001,-6.251986,2.175754,10
test1,0.52,-6.283748,2.271043,10
test1,0.54,-6.315511,2.329275,10
test1,0.56,-6.368449,2.413976,10
test1,0.58,-6.4108,2.466913,10
test1,0.6,-6.484913,2.535733,10
test1,0.6199999,-6.532557,2.57279,10
test1,0.6399999,-6.601377,2.61514,10
test1,0.6599999,-6.643727,2.631022,10
test1,0.6799999,-6.707253,2.652197,10
test1,0.6999999,-6.749603,2.662785,10
test1,0.7199998,-6.797247,2.662785,10
test1,0.7399998,-6.823717,2.662785,10
test1,0.7599998,-6.860773,2.657491,10
test1,0.7799998,-6.887242,2.652197,10
test1,0.7999998,-6.929592,2.631022,10
test1,0.8199998,-6.961356,2.61514,10
test1,0.8399997,-7.008999,2.583377,10
test1,0.8599997,-7.040763,2.551615,10
test1,0.8799997,-7.083113,2.509264,10
test1,0.8999997,-7.109582,2.477501,10
test1,0.9199997,-7.146639,2.424563,10
test1,0.9399996,-7.167813,2.387506,10
test1,0.9599996,-7.188989,2.318687,10
test1,0.9799996,-7.199577,2.276337,10
test1,0.9999996,-7.210165,2.207517,10
test1,1.02,-7.210165,2.159873,10
test1,1.04,-7.210165,2.096347,10
test1,1.06,-7.210165,2.053997,10
test1,1.08,-7.188989,1.990471,10
test1,1.1,-7.173107,1.953415,10
test1,1.12,-7.136051,1.889889,10
test1,1.14,-7.104288,1.852832,10
test1,1.159999,-7.040763,1.7946,10
test1,1.179999,-6.987824,1.762838,10
test1,1.199999,-6.892536,1.709899,10
test1,1.219999,-6.823717,1.678137,10
test1,1.239999,-6.707253,1.64108,10
test1,1.259999,-6.611964,1.614611,10
test1,1.279999,-6.463738,1.577554,10
test1,1.299999,-6.363155,1.561673,10
test1,1.319999,-6.193753,1.540498,10
test1,1.339999,-6.082583,1.524616,10
test1,1.359999,-5.913181,1.503441,10
test1,1.379999,-5.802011,1.48756,10
test1,1.399999,-5.622023,1.471678,10
test1,1.419999,-5.500265,1.466385,10
test1,1.439999,-5.309687,1.466385,10
test1,1.459999,-5.182636,1.466385,10
test1,1.479999,-4.997354,1.466385,10
test1,1.499999,-4.870302,1.476972,10
test1,1.519999,-4.690312,1.492853,10
test1,1.539999,-4.563261,1.503441,10
