Trial,time,PositionX,PositionY,PositionZ,frameDiff
test1,0.02,-7.91424,-0.07411331,10
test1,0.04,-7.808364,-0.05293816,10
test1,0.06,-7.660138,-0.01588136,10
test1,0.08,-7.554262,0.02117515,10
test1,0.09999999,-7.400741,0.08999467,10
test1,0.12,-7.305453,0.1482266,10
test1,0.14,-7.178401,0.2488089,10
test1,0.16,-7.098995,0.3176284,10
test1,0.18,-6.998412,0.4340923,10
test1,0.2,-6.929592,0.5187929,10
test1,0.22,-6.839598,0.6564319,10
test1,0.24,-6.78666,0.7517207,10
test1,0.26,-6.71784,0.8946532,10
test1,0.28,-6.680783,0.989942,10
test1,0.3,-6.622552,1.143462,10
test1,0.32,-6.596083,1.244044,10
test1,0.34,-6.553732,1.402858,10
test1,0.36,-6.532557,1.503441,10
test1,0.38,-6.511382,1.651667,10
test1,0.4,-6.506088,1.75225,10
test1,0.42,-6.495501,1.900476,10
test1,0.4400001,-6.495501,1.990471,10
test1,0.4600001,-6.495501,2.122817,10
test1,0.4800001,-6.506088,2.207517,10
test1,0.5000001,-6.532557,2.313393,10
test1,0.52,-6.548439,2.382213,10
test1,0.54,-6.590789,2.477501,10
test1,0.56,-6.627846,2.530439,10
test1,0.58,-6.686077,2.593965,10
test1,0.6,-6.728428,2.620434,10
test1,0.6199999,-6.797247,2.646904,10
test1,0.6399999,-6.839598,2.652197,10
test1,0.6599999,-6.908417,2.652197,10
test1,0.6799999,-6.950768,2.636315,10
test1,0.6999999,-7.008999,2.604553,10
test1,0.7199998,-7.051351,2.578084,10
test1,0.7399998,-7.114876,2.530439,10
test1,0.7599998,-7.146639,2.493383,10
test1,0.7799998,-7.183695,2.435151,10
test1,0.7999998,-7.204871,2.387506,10
test1,0.8199998,-7.220752,2.318687,10
test1,0.8399997,-7.231339,2.276337,10
test1,0.8599997,-7.231339,2.202224,10
test1,0.8799997,-7.231339,2.154579,10
test1,0.8999997,-7.226046,2.080466,10
test1,0.9199997,-7.215458,2.032822,10
test1,0.9399996,-7.194283,1.969296,10
test1,0.9599996,-7.167813,1.921652,10
test1,0.9799996,-7.12017,1.86342,10
test1,0.9999996,-7.077819,1.815776,10
test1,1.02,-7.003706,1.762838,10
test1,1.04,-6.945474,1.731074,10
test1,1.06,-6.850185,1.688724,10
test1,1.08,-6.776072,1.662255,10
test1,1.1,-6.649021,1.625199,10
test1,1.12,-6.553732,1.604024,10
test1,1.14,-6.4108,1.582848,10
test1,1.159999,-6.304924,1.57226,10
test1,1.179999,-6.140815,1.561673,10
test1,1.199999,-6.024351,1.561673,10
test1,1.219999,-5.833774,1.561673,10
test1,1.239999,-5.70143,1.561673,10
test1,1.259999,-5.500265,1.57226,10
test1,1.279999,-5.357331,1.577554,10
test1,1.299999,-5.156168,1.609317,10
test1,1.319999,-5.023822,1.630492,10
test1,1.339999,-4.817364,1.662255,10
test1,1.359999,-4.685019,1.678137,10
test1,1.379999,-4.473267,1.699312,10
test1,1.399999,-4.340921,1.715193,10
test1,1.419999,-4.14505,1.731074,10
test1,1.439999,-4.017999,1.741662,10
test1,1.459999,-3.832716,1.762838,10
test1,1.479999,-3.716252,1.778719,10
test1,1.499999,-3.552144,1.799894,10
test1,1.519999,-3.446268,1.815776,10
test1,1.539999,-3.28216,1.826363,10
test1,1.559999,-3.176284,1.831657,10
test1,1.579999,-3.038645,1.842245,10
test1,1.599999,-2.953944,1.852832,10
test1,1.619999,-2.83748,1.86342,10
test1,1.639999,-2.763367,1.868713,10
test1,1.659999,-2.662785,1.874008,10
test1,1.679999,-2.599259,1.874008,10
test1,1.699999,-2.50397,1.874008,10
test1,1.719999,-2.445739,1.874008,10
test1,1.739999,-2.366332,1.874008,10
test1,1.759999,-2.323981,1.868713,10
test1,1.779999,-2.260455,1.858126,10
test1,1.799999,-2.218105,1.847538,10
test1,1.819999,-2.154579,1.831657,10
test1,1.839999,-2.117522,1.821069,10
test1,1.859999,-2.059291,1.799894,10
test1,1.879999,-2.022234,1.789306,10
test1,1.899999,-1.969296,1.768131,10
test1,1.919999,-1.937533,1.75225,10
test1,1.939999,-1.900476,1.731074,10
test1,1.959999,-1.874007,1.720487,10
test1,1.979999,-1.847539,1.694018,10
test1,1.999999,-1.831657,1.678137,10
test1,2.019999,-1.815776,1.656961,10
test1,2.039999,-1.810482,1.635786,10
test1,2.059999,-1.799894,1.609317,10
test1,2.079999,-1.7946,1.588142,10
test1,2.099999,-1.784013,1.561673,10
test1,2.119999,-1.778719,1.540498,10
test1,2.139999,-1.768132,1.514028,10
test1,2.159999,-1.768132,1.492853,10
test1,2.179999,-1.762837,1.466385,10
test1,2.199999,-1.757543,1.450503,10
test1,2.219999,-1.757543,1.424034,10
test1,2.239999,-1.757543,1.402858,10
test1,2.259999,-1.757543,1.37639,10
test1,2.279999,-1.75225,1.355214,10
test1,2.299999,-1.75225,1.328745,10
test1,2.319999,-1.75225,1.312864,10
test1,2.339998,-1.75225,1.291689,10
test1,2.359998,-1.75225,1.275807,10
test1,2.379998,-1.757543,1.244044,10
test1,2.399998,-1.762837,1.233457,10
test1,2.419998,-1.778719,1.206988,10
test1,2.439998,-1.784013,1.191106,10
test1,2.459998,-1.805187,1.159344,10
test1,2.479998,-1.821069,1.143462,10
test1,2.499998,-1.842244,1.122287,10
test1,2.519998,-1.858126,1.106405,10
test1,2.539998,-1.889889,1.08523,10
test1,2.559998,-1.90577,1.069349,10
test1,2.579998,-1.942827,1.048174,10
test1,2.599998,-1.958708,1.037586,10
test1,2.619998,-1.995764,1.021705,10
test1,2.639998,-2.022234,1.005823,10
test1,2.659998,-2.064584,0.9846479,10
test1,2.679998,-2.101641,0.9634727,10
test1,2.699998,-2.149285,0.9422976,10
test1,2.719998,-2.186342,0.9264159,10
test1,2.739998,-2.233986,0.9052408,10
test1,2.759998,-2.271043,0.8893597,10
test1,2.779998,-2.329275,0.8734781,10
test1,2.799998,-2.371625,0.868184,10
test1,2.819998,-2.435151,0.8575964,10
test1,2.839998,-2.477501,0.8523029,10
test1,2.859998,-2.551615,0.8417153,10
test1,2.879998,-2.604553,0.8364213,10
test1,2.899998,-2.689254,0.8364213,10
test1,2.919998,-2.747485,0.8364213,10
test1,2.939998,-2.83748,0.8364213,10
test1,2.959998,-2.895712,0.8364213,10
test1,2.979998,-2.975119,0.8364213,10
test1,2.999998,-3.033351,0.8364213,10
test1,3.019998,-3.112758,0.8417153,10
test1,3.039998,-3.160403,0.8470088,10
test1,3.059998,-3.23981,0.8575964,10
test1,3.079998,-3.287454,0.868184,10
test1,3.099998,-3.361567,0.8840656,10
test1,3.119998,-3.414505,0.8893597,10
test1,3.139998,-3.488619,0.9052408,10
test1,3.159998,-3.536263,0.9211224,10
test1,3.179998,-3.61567,0.9422976,10
test1,3.199998,-3.663314,0.9581786,10
test1,3.219998,-3.737427,0.9846479,10
test1,3.239998,-3.785071,1.00053,10
test1,3.259998,-3.853891,1.037586,10
test1,3.279998,-3.896241,1.064055,10
test1,3.299998,-3.959767,1.101112,10
test1,3.319998,-4.002118,1.132874,10
test1,3.339998,-4.055056,1.180519,10
test1,3.359998,-4.086819,1.217576,10
test1,3.379997,-4.118582,1.265219,10
test1,3.399997,-4.139756,1.30757,10
test1,3.419997,-4.155638,1.360508,10
test1,3.439997,-4.160932,1.402858,10
test1,3.459997,-4.160932,1.471678,10
test1,3.479997,-4.160932,1.514028,10
test1,3.499997,-4.160932,1.582848,10
test1,3.519997,-4.155638,1.635786,10
test1,3.539997,-4.139756,1.709899,10
test1,3.559997,-4.123875,1.762838,10
test1,3.579997,-4.1027,1.836951,10
test1,3.599997,-4.086819,1.889889,10
test1,3.619997,-4.060349,1.964002,10
test1,3.639997,-4.044468,2.01694,10
test1,3.659997,-4.017999,2.096347,10
test1,3.679997,-3.996824,2.143991,10
test1,3.699997,-3.965061,2.218105,10
test1,3.719997,-3.938592,2.276337,10
test1,3.739997,-3.901535,2.35045,10
test1,3.759997,-3.875067,2.398094,10
test1,3.779997,-3.832716,2.477501,10
test1,3.799997,-3.806247,2.530439,10
test1,3.819997,-3.753309,2.609847,10
test1,3.839997,-3.716252,2.662785,10
test1,3.859997,-3.647433,2.742192,10
test1,3.879997,-3.599789,2.795129,10
test1,3.899997,-3.525675,2.879831,10
test1,3.919997,-3.472737,2.938063,10
test1,3.939997,-3.39333,3.022763,10
test1,3.959997,-3.335098,3.080995,10
test1,3.979997,-3.250397,3.165696,10
test1,3.999997,-3.192165,3.223929,10
test1,4.019997,-3.10217,3.303336,10
test1,4.039997,-3.049233,3.356273,10
test1,4.059997,-2.964532,3.430387,10
test1,4.079997,-2.911593,3.478031,10
test1,4.099997,-2.832186,3.541557,10
test1,4.119997,-2.784542,3.578613,10
test1,4.139997,-2.710429,3.631552,10
test1,4.159997,-2.657491,3.668609,10
test1,4.179997,-2.578084,3.721546,10
test1,4.199997,-2.525146,3.753309,10
test1,4.219997,-2.435151,3.806248,10
test1,4.239997,-2.371625,3.838011,10
test1,4.259997,-2.271043,3.88036,10
test1,4.279997,-2.202223,3.90683,10
test1,4.299997,-2.091054,3.949181,10
test1,4.319997,-2.022234,3.970356,10
test1,4.339997,-1.90577,4.002118,10
test1,4.359997,-1.826363,4.023293,10
test1,4.379997,-1.699312,4.044469,10
test1,4.399997,-1.609317,4.055056,10
test1,4.419997,-1.482266,4.070937,10
test1,4.439997,-1.402858,4.081525,10
test1,4.459997,-1.296982,4.092113,10
test1,4.479997,-1.233456,4.097407,10
test1,4.499997,-1.154049,4.1027,10
test1,4.519997,-1.116993,4.1027,10
test1,4.539997,-1.048173,4.1027,10
test1,4.559997,-1.000529,4.1027,10
test1,4.579997,-0.9211222,4.1027,10
test1,4.599997,-0.8575969,4.092113,10
test1,4.619997,-0.7411325,4.076232,10
test1,4.639997,-0.6670197,4.06035,10
test1,4.659997,-0.5399685,4.044469,10
test1,4.679996,-0.4658551,4.028588,10
