Trial,time,PositionX,PositionY,PositionZ,frameDiff
test1,0.02,-7.972473,-0.05293816,10
test1,0.04,-7.919534,-0.02646893,10
test1,0.06,-7.866596,0,10
test1,0.08,-7.766014,0.04764438,10
test1,0.09999999,-7.665431,0.1005822,10
test1,0.12,-7.591318,0.1429325,10
test1,0.14,-7.480148,0.2117521,10
test1,0.16,-7.406035,0.2593964,10
test1,0.18,-7.326628,0.3123343,10
test1,0.2,-7.210165,0.3917414,10
test1,0.22,-7.0937,0.4764426,10
test1,0.24,-7.024881,0.5346745,10
test1,0.26,-6.956061,0.5929065,10
test1,0.28,-6.866067,0.6881946,10
test1,0.3,-6.813129,0.7517207,10
test1,0.32,-6.744309,0.8470088,10
test1,0.34,-6.707253,0.9052408,10
test1,0.36,-6.664902,0.9952354,10
test1,0.38,-6.633139,1.048174,10
test1,0.4,-6.601377,1.138169,10
test1,0.42,-6.574908,1.228163,10
test1,0.4400001,-6.559026,1.286395,10
test1,0.4600001,-6.543145,1.37639,10
test1,0.4800001,-6.532557,1.439915,10
test1,0.5000001,-6.521969,1.503441,10
test1,0.52,-6.506088,1.598729,10
test1,0.54,-6.495501,1.662255,10
test1,0.56,-6.490207,1.757544,10
test1,0.58,-6.484913,1.815776,10
test1,0.6,-6.484913,1.90577,10
test1,0.6199999,-6.484913,1.964002,10
test1,0.6399999,-6.490207,2.043409,10
test1,0.6599999,-6.500794,2.096347,10
test1,0.6799999,-6.521969,2.165167,10
test1,0.6999999,-6.543145,2.212811,10
test1,0.7199998,-6.580202,2.271043,10
test1,0.7399998,-6.60667,2.308099,10
test1,0.7599998,-6.659609,2.355744,10
test1,0.7799998,-6.696665,2.387506,10
test1,0.7999998,-6.749603,2.424563,10
test1,0.8199998,-6.78666,2.445738,10
test1,0.8399997,-6.839598,2.466913,10
test1,0.8599997,-6.871361,2.477501,10
test1,0.8799997,-6.924298,2.482795,10
test1,0.8999997,-6.956061,2.482795,10
test1,0.9199997,-7.014293,2.472208,10
test1,0.9399996,-7.046057,2.451032,10
test1,0.9599996,-7.088407,2.41927,10
test1,0.9799996,-7.114876,2.3928,10
test1,0.9999996,-7.151932,2.345156,10
test1,1.02,-7.173107,2.308099,10
test1,1.04,-7.194283,2.249868,10
test1,1.06,-7.199577,2.207517,10
test1,1.08,-7.204871,2.138698,10
test1,1.1,-7.204871,2.091054,10
test1,1.12,-7.194283,2.022234,10
test1,1.14,-7.167813,1.953415,10
test1,1.159999,-7.136051,1.90577,10
test1,1.179999,-7.098995,1.86342,10
test1,1.199999,-7.024881,1.805188,10
test1,1.219999,-6.929592,1.75225,10
test1,1.239999,-6.850185,1.725781,10
test1,1.259999,-6.754897,1.699312,10
test1,1.279999,-6.611964,1.688724,10
test1,1.299999,-6.500794,1.683431,10
test1,1.319999,-6.331393,1.683431,10
test1,1.339999,-6.204341,1.683431,10
test1,1.359999,-6.019058,1.688724,10
test1,1.379999,-5.892006,1.688724,10
test1,1.399999,-5.706723,1.699312,10
test1,1.419999,-5.579671,1.704606,10
test1,1.439999,-5.399683,1.709899,10
test1,1.459999,-5.283219,1.715193,10
test1,1.479999,-5.108523,1.715193,10
test1,1.499999,-4.997354,1.725781,10
test1,1.519999,-4.827952,1.725781,10
test1,1.539999,-4.716782,1.725781,10
test1,1.559999,-4.557968,1.725781,10
test1,1.579999,-4.446797,1.725781,10
test1,1.599999,-4.28269,1.725781,10
test1,1.619999,-4.176813,1.731074,10
test1,1.639999,-4.017999,1.731074,10
test1,1.659999,-3.859185,1.731074,10
test1,1.679999,-3.753309,1.731074,10
test1,1.699999,-3.647433,1.741662,10
test1,1.719999,-3.488619,1.75225,10
test1,1.739999,-3.382742,1.757544,10
test1,1.759999,-3.234515,1.773425,10
test1,1.779999,-3.144521,1.784013,10
test1,1.799999,-3.012176,1.805188,10
test1,1.819999,-2.932769,1.815776,10
test1,1.839999,-2.816305,1.836951,10
test1,1.859999,-2.736898,1.847538,10
test1,1.879999,-2.625728,1.868713,10
test1,1.899999,-2.551615,1.879301,10
test1,1.919999,-2.445739,1.889889,10
test1,1.939999,-2.371625,1.895183,10
test1,1.959999,-2.260455,1.900476,10
test1,1.979999,-2.181048,1.900476,10
test1,1.999999,-2.069878,1.900476,10
test1,2.019999,-1.97459,1.900476,10
test1,2.039999,-1.916357,1.895183,10
test1,2.059999,-1.86342,1.884595,10
test1,2.079999,-1.799894,1.86342,10
test1,2.099999,-1.762837,1.847538,10
test1,2.119999,-1.720487,1.815776,10
test1,2.139999,-1.699312,1.7946,10
