Trial,time,PositionX,PositionY,PositionZ
1,0.02,-8.0,0.2471613315191554,10
1,0.04,-7.965600119219709,0.23807233819387794,10
1,0.06,-7.931096193674176,0.22496615642331683,10
1,0.08,-7.896440500593994,0.21003538568989388,10
1,0.1,-7.8616810080560295,0.19399884086333063,10
1,0.12,-7.7922461807383225,0.1532060020608998,10
1,0.14,-7.722440306432781,0.08972702486561775,10
1,0.16,-7.652435031504515,0.0017183055601520017,10
1,0.18,-7.582536458178588,-0.1421707384415916,10
1,0.2,-7.513032003685831,-0.3335986766169443,10
1,0.22,-7.444470479339832,-0.5663114541652778,10
1,0.24,-7.377379140936345,-0.8316275772159059,10
1,0.26,-7.31197313152331,-1.1241351232674732,10
1,0.28,-7.248194980139595,-1.4319193718358407,10
1,0.3,-7.185742686155806,-1.7376541945639858,10
1,0.32,-7.123761096525045,-2.026643794237055,10
1,0.34,-7.060886814147798,-2.2877885483753473,10
1,0.36,-6.995599292938973,-2.5119773116303534,10
1,0.38,-6.92630235953671,-2.6937444871985874,10
1,0.4,-6.851326021136753,-2.8306515320386927,10
1,0.42,-6.769396141830558,-2.921204610468151,10
1,0.44,-6.679758240788318,-2.9657968517857993,10
1,0.46,-6.5819282823594065,-2.965775726275968,10
1,0.48,-6.4758469633593805,-2.9247376639476226,10
1,0.5,-6.361957736449308,-2.847169875311991,10
1,0.52,-6.240839885665027,-2.7387561128239652,10
1,0.54,-6.113274323607212,-2.603628541105877,10
1,0.56,-5.980341508190471,-2.4447100303465272,10
1,0.58,-5.843073067399744,-2.2602156558681163,10
1,0.6,-5.702544527933542,-2.0458313333947675,10
1,0.62,-5.559909568916559,-1.7951662183294543,10
1,0.64,-5.416242476660814,-1.4756676283972965,10
1,0.66,-5.272724335328702,-1.0876845714333938,10
1,0.68,-5.130772771400579,-0.6410561218137829,10
1,0.7,-4.991986332704181,-0.15105286928045697,10
1,0.72,-4.858106953087329,0.29323606328412755,10
1,0.74,-4.731207006778237,0.6821633341323313,10
1,0.76,-4.61325462323387,1.02677559549975,10
1,0.78,-4.506244733178071,1.3183424799080687,10
1,0.8,-4.411803599186211,1.5600178711980184,10
1,0.82,-4.331392402888112,1.7610875597527416,10
1,0.84,-4.265727814382344,1.9154634855798585,10
1,0.86,-4.214962913743521,2.0168916785067914,10
1,0.88,-4.1783476546066805,2.0726816274431625,10
1,0.9,-4.154360095841927,2.0827366478510583,10
1,0.92,-4.140315880225506,2.0432333708482378,10
1,0.94,-4.132849430832675,1.9700028150513216,10
1,0.96,-4.1277421089732345,1.8781959364088496,10
1,0.98,-4.1201614934035025,1.769105446821615,10
1,1.0,-4.105004105813444,1.643090977219042,10
1,1.02,-4.077229058075545,1.5059867444726904,10
1,1.04,-4.032119151786924,1.3609549959810565,10
1,1.06,-3.9660123773876976,1.2145886837804265,10
1,1.08,-3.8763867626220363,1.074318051739509,10
1,1.1,-3.7622175696899567,0.954833175287813,10
1,1.12,-3.6242505848411204,0.8972835482293247,10
1,1.14,-3.4646195352796965,0.9187363778758771,10
1,1.16,-3.286339698814858,1.0155147060898648,10
1,1.18,-3.0936667978788828,1.1793052079851958,10
1,1.2,-2.8909780504575586,1.389776926082671,10
1,1.22,-2.6825901202220264,1.5970830561840879,10
1,1.24,-2.4730020644112862,1.775041101165104,10
1,1.26,-2.2667070112418655,1.9144087968609862,10
1,1.28,-2.0673996638186325,2.007720980619446,10
1,1.3,-1.8792030896685257,2.0536865295447226,10
1,1.32,-1.7062498791637128,2.0539559366524855,10
1,1.34,-1.5520979513144737,2.0050550361875987,10
1,1.36,-1.420054995213209,1.9347064726980905,10
1,1.38,-1.3130332322879172,1.8644240119517796,10
1,1.4,-1.232046391910178,1.7877688260382403,10
1,1.42,-1.175746996507013,1.697072137610188,10
1,1.44,-1.140718010014253,1.5941275386733085,10
1,1.46,-1.1206891194410447,1.4568619869985093,10
1,1.48,-1.1072670889788403,1.2710891653362204,10
1,1.5,-1.0912009874419113,1.0503245654073874,10
1,1.52,-1.0635806946804904,0.8092720089984714,10
1,1.54,-1.0164157941988954,0.5575841490660628,10
1,1.56,-0.9444514595984101,0.29800763088566445,10
1,1.58,-0.8456060791760708,0.03506731096715033,10
1,1.6,-0.720642243178661,-0.27756311886792556,10
1,1.62,-0.5739175753403815,-0.5950730040795278,10
1,1.64,-0.4130093365408365,-0.9067361059956889,10
1,1.66,-0.24725339939387397,-1.210297335690529,10
1,1.68,-0.08626277277047985,-1.5067708228275953,10
1,1.7,0.06040996976732377,-1.781995405050254,10
1,1.72,0.1830616774303295,-2.0226912194192677,10
1,1.74,0.27397610817854207,-2.2289562654465622,10
1,1.76,0.32932655639787434,-2.400640419216945,10
1,1.78,0.3460567510465308,-2.5385698287809864,10
1,1.8,0.32328546944303166,-2.6630256171029267,10
1,1.82,0.2601126975787038,-2.7880435213938948,10
1,1.84,0.1576343695666219,-2.9103717435105447,10
1,1.86,0.017756754694805824,-3.019795054301572,10
1,1.88,-0.1520712092853087,-3.1007392351456464,10
1,1.9,-0.3465937845842875,-3.124015538484862,10
1,1.92,-0.5585363668371552,-3.0666390003722666,10
1,1.94,-0.7810712231250833,-2.838563407914558,10
1,1.96,-1.0070914271781228,-2.434939064090681,10
1,1.98,-1.2296416177525407,-1.8693468173140315,10
1,2.0,-1.441776898162283,-1.1744952855757955,10
1,2.02,-1.638985668084404,-0.38549042875707124,10
1,2.04,-1.816915768236769,0.3192469255900169,10
1,2.06,-1.972407035958042,0.9231160146784673,10
1,2.08,-2.1038511891313085,1.4766041628214117,10
1,2.1,-2.211501390691382,1.9701090051673629,10
1,2.12,-2.294896796457384,2.3963628789944376,10
1,2.14,-2.3546769603572475,2.750014217154679,10
1,2.16,-2.392461350171728,3.023067254468882,10
1,2.18,-2.4104850323110503,3.221604514173192,10
1,2.2,-2.411734769103262,3.3532225322243026,10
1,2.22,-2.401471815044808,3.4294085007364923,10
1,2.24,-2.386470835415224,3.467048203423402,10
1,2.26,-2.374236614408775,3.48114519501545,10
1,2.28,-2.3730717890133097,3.482509033240904,10
1,2.3,-2.390754825409969,3.4972274144473587,10
1,2.32,-2.432938641882745,3.5199840926567263,10
1,2.34,-2.502217298553173,3.538828592793388,10
1,2.36,-2.598057783586888,3.54318600035678,10
1,2.38,-2.7155361649251613,3.5282006823169403,10
1,2.4,-2.8471334557835526,3.4779267466683423,10
1,2.42,-2.984090355569393,3.404581512726194,10
1,2.44,-3.117414197214318,3.3228882602860264,10
1,2.46,-3.2388967156341897,3.2479765559267473,10
1,2.48,-3.342897669140097,3.191067963574967,10
1,2.5,-3.425434996779244,3.157159220345944,10
1,2.52,-3.484002298150493,3.1512295350779644,10
1,2.54,-3.518087732691338,3.1726740370805935,10
1,2.56,-3.528773223531231,3.2158218102835066,10
1,2.58,-3.518434148972409,3.2740515272805366,10
1,2.6,-3.491049550110466,3.3401284370929645,10
1,2.62,-3.452075787683015,3.407959135886064,10
1,2.64,-3.4073130503253286,3.4791116718289676,10
1,2.66,-3.362456389492934,3.557636658836623,10
1,2.68,-3.3222770840249267,3.6437580517101824,10
1,2.7,-3.290129096102199,3.734605911480792,10
1,2.72,-3.2674815357786304,3.823105116899596,10
1,2.74,-3.2542357614942614,3.9017057010543104,10
1,2.76,-3.249029602495115,3.9657027499456183,10
1,2.78,-3.2495910515745656,4.0,10
1,2.8,-3.2531270365850324,3.993874588259219,10
1,2.82,-3.256999778016181,3.940953079522286,10
1,2.84,-3.2590726037100604,3.8344440827619253,10
1,2.86,-3.257701116222193,3.6706073957327687,10
1,2.88,-3.25212097680506,3.461136130001319,10
1,2.9,-3.2422495370615554,3.2169813619195122,10
1,2.92,-3.2282942829136223,2.948566269833869,10
1,2.94,-3.2105159718363296,2.6656800798625793,10
1,2.96,-3.1891020121966474,2.3747901663809263,10
1,2.98,-3.1637654232816033,2.0817375399457636,10
1,3.0,-3.1341913546465956,1.7882560201120798,10
1,3.02,-3.0999419227158524,1.4890969483070065,10
1,3.04,-3.0605767493220335,1.1783401506346152,10
1,3.06,-3.016167310019823,0.8751684298672806,10
1,3.08,-2.9675815356606314,0.5813849578114809,10
1,3.1,-2.9156721759836617,0.2978107960609556,10
1,3.12,-2.8619132176896707,0.03616803075617448,10
1,3.14,-2.8080613304463378,-0.23511238603240955,10
1,3.16,-2.755335667107434,-0.4935582765598595,10
1,3.18,-2.7040145512576323,-0.7337819238756383,10
1,3.2,-2.6543612448789586,-0.9552037815507991,10
1,3.22,-2.6059616631956932,-1.1640909360989775,10
1,3.24,-2.5582422488074132,-1.3647061293813234,10
1,3.26,-2.5113336379753335,-1.5618178930977014,10
1,3.28,-2.4660892056251855,-1.7517766188547779,10
1,3.3,-2.423649450629381,-1.925893322291994,10
1,3.32,-2.3855713854185487,-2.073791860422051,10
1,3.34,-2.3538126783688487,-2.186625402390261,10
1,3.36,-2.329785249239848,-2.2491125507439356,10
1,3.38,-2.314949379933961,-2.2618310386802905,10
1,3.4,-2.3106451311648333,-2.229135281801447,10
1,3.42,-2.3183799999880734,-2.1557694214001826,10
1,3.44,-2.338979362545043,-2.046710402243577,10
1,3.46,-2.373377279598314,-1.9134238378342932,10
1,3.48,-2.421754851873156,-1.7571275821660215,10
1,3.5,-2.4832506008026276,-1.5813921131737572,10
1,3.52,-2.555510335949046,-1.3924756385483974,10
1,3.54,-2.635183740691592,-1.199516360287081,10
1,3.56,-2.7174898663382745,-1.0138822012461994,10
1,3.58,-2.7967791460020717,-0.8485988484934655,10
1,3.6,-2.867988515732525,-0.7131216119220558,10
1,3.62,-2.926928315821218,-0.613898467251754,10
1,3.64,-2.9707824440241586,-0.5544456425721574,10
1,3.66,-2.9981809620889925,-0.5383479155942698,10
1,3.68,-3.009593647939696,-0.5665278341102553,10
1,3.7,-3.004650553749921,-0.6410039769676358,10
1,3.72,-2.9821294986661124,-0.7641276973187373,10
1,3.74,-2.9390600380280656,-0.9371916879117846,10
1,3.76,-2.870660059806637,-1.1565923329774628,10
1,3.78,-2.768065399162731,-1.416879748918757,10
1,3.8,-2.6218966793858955,-1.7071028182589192,10
1,3.82,-2.4222878349880923,-2.0128957054872174,10
1,3.84,-2.1600181047452467,-2.3164021075534516,10
1,3.86,-1.8337110239418561,-2.601156201437357,10
1,3.88,-1.4498131050555114,-2.850234589398534,10
1,3.9,-1.0205494510045376,-3.0510265688130094,10
1,3.92,-0.5672308689230658,-3.1940104173000736,10
1,3.94,-0.19825580380000085,-3.274899411993578,10
1,3.96,0.07235238369155376,-3.2925141498266184,10
1,3.98,0.2357673090252635,-3.250360276960708,10
1,4.0,0.29429796282973475,-3.1538270427354447,10
1,4.02,0.17599266833870786,-3.0112289551048854,10
1,4.04,0.05867134294935667,-2.8322771036486185,10
1,4.06,-0.05765692282276242,-2.6282952031608975,10
1,4.08,-0.17294977727944041,-2.4094433923099716,10
1,4.1,-0.2892095881360131,-2.186918340196604,10
1,4.12,-0.23169092196054886,-1.970103714892994,10
1,4.14,-0.07110142009443386,-1.768241187431063,10
1,4.16,0.20174393094488974,-1.5880722751553529,10
1,4.18,0.5772107704108701,-1.438779925392443,10
1,4.2,1.0385050728552931,-1.3272793865142618,10
1,4.22,1.4753212231021406,-1.2613540411671817,10
1,4.24,1.8659734701144084,-1.2459981434289602,10
1,4.26,2.198021621616884,-1.2867235112754432,10
1,4.28,2.464905744718895,-1.3836561393781464,10
1,4.3,2.668026521757047,-1.536509411521581,10
1,4.32,2.816766944704305,-1.7400207895322792,10
1,4.34,2.9211666633281217,-1.9879947309372414,10
1,4.36,2.990770075780332,-2.261316480644214,10
1,4.38,3.0345973036659837,-2.5366067959898855,10
